dt,close,Soma_Volumes,return,position_linear_regression,return_linear_regression,position_ridge_regression,return_ridge_regression,position_logistic_regression,return_logistic_regression,position_lgbm_regression,return_lgbm_regression,position_lgbm_classifier,return_lgbm_classifier,position_xgboost_regression,return_xgboost_regression,position_xgboost_classifier,return_xgboost_classifier,position_gnb,return_gnb,position_random_forest,return_random_forest,position_svc,return_svc,position_linear_svc,return_linear_svc
25/04/22,182.2222222,18,-0.067772615,0,0,0,0,1,0.025881673,1,0.025881673,1,0.025881673,1,0.025881673,1,0.025881673,0,0,1,0.025881673,0,0,0,0
26/04/22,187,11,0.025881673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27/04/22,184,20.5,-0.016172859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/04/22,170.1446541,31.8,-0.078286776,1,0.077288052,1,0.077288052,1,0.077288052,1,0.077288052,1,0.077288052,1,0.077288052,1,0.077288052,1,0.077288052,1,0.077288052,1,0.077288052,0,0
29/04/22,183.8163265,49,0.077288052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/05/22,180.7945205,73,-0.016575893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/05/22,186.5714286,21,0.03145302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/05/22,193.9642857,28,0.038859887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/05/22,184.6428571,42,-0.049250591,0,0,0,0,0,0,1,-0.02162783,1,-0.02162783,1,-0.02162783,1,-0.02162783,0,0,1,-0.02162783,0,0,0,0
06/05/22,180.6923077,26,-0.02162783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/05/22,188,2,0.039646336,0,0,0,0,0,0,0,0,1,-0.013387081,1,-0.013387081,0,0,0,0,0,0,0,0,0,0
10/05/22,185.5,10,-0.013387081,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.033939846,0,0,0,0,0,0,0,0
11/05/22,179.3098,100,-0.033939846,0,0,0,0,0,0,1,0.1104515498315790,1,0.1104515498315790,1,0.1104515498315790,0,0,1,0.1104515498315790,1,0.1104515498315790,1,0.1104515498315790,0,0
12/05/22,200.25,8,0.1104515498315790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/05/22,173.1521739,92,-0.14539576,1,0.082271137,1,0.082271137,1,0.082271137,1,0.082271137,1,0.082271137,1,0.082271137,1,0.082271137,1,0.082271137,1,0.082271137,1,0.082271137,0,0
16/05/22,188,6,0.082271137,0,0,0,0,0,0,0,0,1,-0.064719842,1,-0.064719842,0,0,0,0,0,0,0,0,0,0
17/05/22,176.2180451,66.5,-0.064719842,0,0,0,0,1,0.059386496,1,0.059386496,1,0.059386496,1,0.059386496,1,0.059386496,0,0,1,0.059386496,0,0,0,0
18/05/22,187,5,0.059386496,0,0,0,0,0,0,1,-0.115140977,1,-0.115140977,1,-0.115140977,0,0,0,0,0,0,0,0,0,0
19/05/22,166.6619718,71,-0.115140977,1,0.1741915385033290,1,0.1741915385033290,1,0.1741915385033290,1,0.1741915385033290,1,0.1741915385033290,1,0.1741915385033290,1,0.1741915385033290,1,0.1741915385033290,1,0.1741915385033290,1,0.1741915385033290,0,0
20/05/22,198.375,48,0.1741915385033290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/05/22,193.5301205,83,-0.024726017,0,0,0,0,0,0,1,-0.139487021,1,-0.139487021,1,-0.139487021,0,0,0,0,0,0,0,0,0,0
24/05/22,168.3333333,69,-0.139487021,1,0.04749224,1,0.04749224,1,0.04749224,1,0.04749224,1,0.04749224,1,0.04749224,1,0.04749224,1,0.04749224,1,0.04749224,1,0.04749224,0,0
25/05/22,176.5207407,54,0.04749224,1,0.052308293,0,0,0,0,1,0.052308293,1,0.052308293,1,0.052308293,0,0,0,0,0,0,0,0,0,0
26/05/22,186,9,0.052308293,0,0,0,0,0,0,1,-0.007888768,1,-0.007888768,1,-0.007888768,0,0,0,0,0,0,0,0,0,0
27/05/22,184.5384615,65,-0.007888768,0,0,0,0,0,0,1,-0.076194349,1,-0.076194349,1,-0.076194349,0,0,0,0,0,0,0,0,0,0
30/05/22,171,40,-0.076194349,1,0.079772766,0,0,1,0.079772766,1,0.079772766,1,0.079772766,1,0.079772766,1,0.079772766,0,0,1,0.079772766,0,0,0,0
31/05/22,185.2,10,0.079772766,0,0,0,0,0,0,1,-0.042604259,1,-0.042604259,1,-0.042604259,0,0,0,0,0,0,0,0,0,0
01/06/22,177.4754098,61,-0.042604259,0,0,0,0,0,0,1,0.005343173,1,0.005343173,1,0.005343173,1,0.005343173,0,0,1,0.005343173,0,0,0,0
02/06/22,178.4262295,61,0.005343173,0,0,0,0,0,0,1,0.063550345,1,0.063550345,1,0.063550345,0,0,0,0,1,0.063550345,0,0,0,0
03/06/22,190.1333333,15,0.063550345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/06/22,189.7727273,11,-0.001898397,0,0,0,0,0,0,1,-0.009385221,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/06/22,188,11,-0.009385221,0,0,0,0,0,0,1,0.00177148,0,0,1,0.00177148,0,0,0,0,0,0,0,0,0,0
08/06/22,188.3333333,15,0.00177148,0,0,0,0,0,0,1,-0.017857617,1,-0.017857617,1,-0.017857617,0,0,0,0,0,0,0,0,0,0
09/06/22,185,5,-0.017857617,0,0,0,0,0,0,1,0.002024975,1,0.002024975,1,0.002024975,1,0.002024975,0,0,1,0.002024975,1,0.002024975,0,0
10/06/22,185.375,16,0.002024975,0,0,0,0,0,0,1,-0.039513666,1,-0.039513666,1,-0.039513666,0,0,0,0,1,-0.039513666,1,-0.039513666,0,0
13/06/22,178.1929825,57,-0.039513666,1,0.011417338,0,0,1,0.011417338,1,0.011417338,1,0.011417338,1,0.011417338,0,0,1,0.011417338,1,0.011417338,1,0.011417338,0,0
14/06/22,180.2391304,138,0.011417338,0,0,0,0,0,0,1,-0.011135319,1,-0.011135319,1,-0.011135319,0,0,0,0,1,-0.011135319,0,0,0,0
15/06/22,178.2432432,74,-0.011135319,0,0,0,0,0,0,1,-0.002823177,1,-0.002823177,0,0,0,0,0,0,1,-0.002823177,0,0,0,0
21/06/22,177.7407407,27,-0.002823177,0,0,0,0,0,0,1,-0.006469296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/06/22,176.5945946,37,-0.006469296,0,0,0,0,0,0,1,-0.003372684,0,0,0,0,0,0,1,-0.003372684,0,0,1,-0.003372684,0,0
23/06/22,176,5,-0.003372684,0,0,0,0,0,0,1,-0.032881304,0,0,0,0,1,-0.032881304,1,-0.032881304,0,0,1,-0.032881304,0,0
24/06/22,170.307,50,-0.032881304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.033087146,0,0,1,0.033087146,0,0
27/06/22,176.0362319,69,0.033087146,0,0,0,0,0,0,1,-0.002643876,1,-0.002643876,1,-0.002643876,1,-0.002643876,0,0,1,-0.002643876,0,0,0,0
28/06/22,175.5714286,105,-0.002643876,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.010903409,0,0,0,0,0,0,0,0
29/06/22,173.6675,24,-0.010903409,0,0,0,0,0,0,0,0,0,0,0,0,1,0.009546373,0,0,0,0,0,0,0,0
30/06/22,175.3333333,6,0.009546373,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.017258338,0,0,0,0,0,0,0,0
01/07/22,172.3333333,12,-0.017258338,0,0,0,0,0,0,0,0,1,0.010147043,0,0,1,0.010147043,1,0.010147043,0,0,1,0.010147043,0,0
04/07/22,174.0909091,11,0.010147043,0,0,0,0,0,0,1,0.080908829,1,0.080908829,0,0,1,0.080908829,0,0,0,0,0,0,0,0
05/07/22,188.7619048,21,0.080908829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/07/22,173.3589744,39,-0.085122017,0,0,0,0,1,-0.017802853,1,-0.017802853,1,-0.017802853,1,-0.017802853,1,-0.017802853,0,0,1,-0.017802853,0,0,0,0
07/07/22,170.3,10,-0.017802853,1,0.018936165,0,0,1,0.018936165,0,0,0,0,0,0,1,0.018936165,0,0,0,0,0,0,0,0
08/07/22,173.5555556,9,0.018936165,1,-0.000896689,0,0,0,0,1,-0.000896689,1,-0.000896689,1,-0.000896689,1,-0.000896689,0,0,1,-0.000896689,0,0,0,0
11/07/22,173.4,5,-0.000896689,0,0,0,0,0,0,1,-0.004624286,1,-0.004624286,0,0,1,-0.004624286,0,0,1,-0.004624286,0,0,0,0
12/07/22,172.6,5,-0.004624286,0,0,0,0,0,0,0,0,0,0,0,0,1,0.016187318,0,0,0,0,0,0,0,0
13/07/22,175.4166667,60,0.016187318,0,0,0,0,0,0,1,-0.000237558,1,-0.000237558,1,-0.000237558,1,-0.000237558,0,0,1,-0.000237558,0,0,0,0
14/07/22,175.375,8,-0.000237558,0,0,0,0,0,0,1,-0.010108734,1,-0.010108734,0,0,1,-0.010108734,0,0,0,0,0,0,0,0
15/07/22,173.6111111,36,-0.010108734,0,0,0,0,0,0,1,0.019331928,1,0.019331928,0,0,1,0.019331928,0,0,1,0.019331928,0,0,0,0
18/07/22,177,1,0.019331928,0,0,0,0,0,0,1,0.006008279,1,0.006008279,1,0.006008279,1,0.006008279,0,0,1,0.006008279,0,0,0,0
19/07/22,178.0666667,90,0.006008279,0,0,0,0,0,0,1,0.001619076,1,0.001619076,1,0.001619076,1,0.001619076,0,0,1,0.001619076,0,0,0,0
20/07/22,178.3552036,22.1,0.001619076,0,0,0,0,0,0,1,-0.037459937,1,-0.037459937,1,-0.037459937,1,-0.037459937,0,0,1,-0.037459937,0,0,0,0
21/07/22,171.797619,42,-0.037459937,0,0,0,0,0,0,1,-0.014419044,1,-0.014419044,1,-0.014419044,1,-0.014419044,1,-0.014419044,1,-0.014419044,1,-0.014419044,0,0
22/07/22,169.3382353,68,-0.014419044,1,0.009765449,0,0,1,0.009765449,0,0,1,0.009765449,0,0,1,0.009765449,1,0.009765449,0,0,1,0.009765449,0,0
26/07/22,171,4,0.009765449,0,0,0,0,0,0,1,0.010342691,1,0.010342691,0,0,1,0.010342691,0,0,1,0.010342691,0,0,0,0
27/07/22,172.7777778,72,0.010342691,0,0,0,0,0,0,1,-0.051414183,1,-0.051414183,0,0,1,-0.051414183,0,0,1,-0.051414183,0,0,0,0
28/07/22,164.1190476,21,-0.051414183,1,0.000797593,1,0.000797593,1,0.000797593,1,0.000797593,1,0.000797593,1,0.000797593,1,0.000797593,1,0.000797593,1,0.000797593,1,0.000797593,0,0
29/07/22,164.25,4,0.000797593,1,0.004555817,1,0.004555817,0,0,0,0,1,0.004555817,1,0.004555817,1,0.004555817,1,0.004555817,0,0,1,0.004555817,0,0
01/08/22,165,5,0.004555817,0,0,0,0,0,0,0,0,1,0.004233451,0,0,1,0.004233451,1,0.004233451,0,0,0,0,0,0
02/08/22,165.7,60,0.004233451,0,0,0,0,0,0,0,0,1,0.014073964,1,0.014073964,1,0.014073964,0,0,1,0.014073964,0,0,0,0
03/08/22,168.0485437,103,0.014073964,0,0,0,0,0,0,1,-0.001913605,1,-0.001913605,0,0,0,0,0,0,1,-0.001913605,0,0,0,0
05/08/22,167.7272727,11,-0.001913605,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.032815794,0,0,0,0,0,0,0,0
08/08/22,162.3125,8,-0.032815794,0,0,1,0.01487593,0,0,0,0,0,0,1,0.01487593,1,0.01487593,1,0.01487593,0,0,1,0.01487593,0,0
09/08/22,164.745098,25.5,0.01487593,0,0,0,0,0,0,1,-0.004845736,1,-0.004845736,1,-0.004845736,1,-0.004845736,0,0,1,-0.004845736,0,0,0,0
10/08/22,163.9487179,19.5,-0.004845736,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.006241791,0,0,0,0,0,0,0,0
11/08/22,162.9285714,7,-0.006241791,0,0,0,0,0,0,0,0,0,0,1,0.015933914,1,0.015933914,1,0.015933914,0,0,0,0,0,0
12/08/22,165.5454545,11,0.015933914,0,0,0,0,0,0,1,-0.032510711,1,-0.032510711,1,-0.032510711,1,-0.032510711,0,0,1,-0.032510711,0,0,0,0
15/08/22,160.25,4,-0.032510711,1,0.020077895,1,0.020077895,0,0,1,0.020077895,1,0.020077895,1,0.020077895,1,0.020077895,1,0.020077895,1,0.020077895,1,0.020077895,0,0
16/08/22,163.5,44,0.020077895,0,0,0,0,0,0,1,-0.035348795,1,-0.035348795,1,-0.035348795,1,-0.035348795,0,0,1,-0.035348795,0,0,0,0
17/08/22,157.8214286,14,-0.035348795,1,0.029213807,1,0.029213807,1,0.029213807,1,0.029213807,1,0.029213807,1,0.029213807,1,0.029213807,1,0.029213807,1,0.029213807,1,0.029213807,0,0
18/08/22,162.5,36,0.029213807,0,0,0,0,0,0,1,-0.068114137,1,-0.068114137,1,-0.068114137,0,0,0,0,1,-0.068114137,0,0,0,0
19/08/22,151.8,10,-0.068114137,1,0.041612196,1,0.041612196,1,0.041612196,1,0.041612196,1,0.041612196,1,0.041612196,1,0.041612196,1,0.041612196,1,0.041612196,1,0.041612196,0,0
24/08/22,158.25,14,0.041612196,1,0.021316671,0,0,0,0,1,0.021316671,1,0.021316671,1,0.021316671,0,0,0,0,1,0.021316671,0,0,0,0
25/08/22,161.6595745,23.5,0.021316671,0,0,0,0,0,0,1,-0.016763248,1,-0.016763248,1,-0.016763248,0,0,0,0,1,-0.016763248,0,0,0,0
26/08/22,158.9722222,45,-0.016763248,0,0,0,0,0,0,1,-0.006134451,1,-0.006134451,1,-0.006134451,1,-0.006134451,0,0,1,-0.006134451,0,0,0,0
30/08/22,158,12,-0.006134451,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.029165947,0,0,0,0,0,0,0,0
31/08/22,153.4583333,24,-0.029165947,1,-0.026589488,1,-0.026589488,1,-0.026589488,1,-0.026589488,1,-0.026589488,1,-0.026589488,1,-0.026589488,1,-0.026589488,1,-0.026589488,1,-0.026589488,0,0
01/09/22,149.4317248,97.4,-0.026589488,1,0.009427953,1,0.009427953,1,0.009427953,0,0,1,0.009427953,1,0.009427953,1,0.009427953,1,0.009427953,1,0.009427953,1,0.009427953,0,0
02/09/22,150.8472222,36,0.009427953,1,0.040508899,0,0,1,0.040508899,0,0,1,0.040508899,0,0,0,0,1,0.040508899,1,0.040508899,0,0,0,0
05/09/22,157.0833333,6,0.040508899,0,0,0,0,0,0,1,-0.024854188,1,-0.024854188,0,0,0,0,0,0,0,0,0,0,0,0
06/09/22,153.2272727,22,-0.024854188,0,0,0,0,0,0,1,0.000900166,0,0,0,0,1,0.000900166,1,0.000900166,0,0,0,0,0,0
08/09/22,153.3652648,25.68,0.000900166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.027070834,0,0,0,0,0,0
09/09/22,149.2692308,52,-0.027070834,1,-0.040578673,1,-0.040578673,1,-0.040578673,1,-0.040578673,1,-0.040578673,0,0,1,-0.040578673,1,-0.040578673,1,-0.040578673,1,-0.040578673,0,0
12/09/22,143.3333333,6,-0.040578673,1,0.041008024,1,0.041008024,1,0.041008024,1,0.041008024,1,0.041008024,1,0.041008024,1,0.041008024,1,0.041008024,1,0.041008024,1,0.041008024,0,0
13/09/22,149.3333333,9,0.041008024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.025373876,0,0,0,0,0,0
14/09/22,145.5918367,24.5,-0.025373876,0,0,0,0,1,0.024616534,1,0.024616534,1,0.024616534,0,0,0,0,1,0.024616534,0,0,0,0,0,0
15/09/22,149.2202797,143,0.024616534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.015364064,0,0,0,0,0,0
16/09/22,151.5306122,98,0.015364064,0,0,0,0,0,0,1,-0.034544284,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/09/22,146.3854749,35.8,-0.034544284,0,0,0,0,1,0.002963966,1,0.002963966,1,0.002963966,1,0.002963966,1,0.002963966,1,0.002963966,1,0.002963966,0,0,0,0
20/09/22,146.82,50,0.002963966,0,0,0,0,0,0,1,-0.127182552,1,-0.127182552,0,0,0,0,1,-0.127182552,1,-0.127182552,0,0,0,0
21/09/22,129.2857143,7,-0.127182552,1,0.1397998697694880,1,0.1397998697694880,1,0.1397998697694880,1,0.1397998697694880,1,0.1397998697694880,1,0.1397998697694880,1,0.1397998697694880,1,0.1397998697694880,1,0.1397998697694880,1,0.1397998697694880,0,0
22/09/22,148.6842105,19,0.1397998697694880,1,-0.124923418,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.124923418,0,0,0,0,0,0
23/09/22,131.2234043,94,-0.124923418,1,0.044902834,1,0.044902834,1,0.044902834,1,0.044902834,1,0.044902834,1,0.044902834,1,0.044902834,1,0.044902834,1,0.044902834,1,0.044902834,0,0
26/09/22,137.25,2,0.044902834,1,0.033695377,1,0.033695377,0,0,1,0.033695377,1,0.033695377,1,0.033695377,0,0,1,0.033695377,1,0.033695377,0,0,0,0
27/09/22,141.9534884,21.5,0.033695377,1,-0.075697096,0,0,0,0,1,-0.075697096,0,0,1,-0.075697096,0,0,1,-0.075697096,1,-0.075697096,0,0,0,0
28/09/22,131.6046512,86,-0.075697096,1,-0.066534582,1,-0.066534582,1,-0.066534582,1,-0.066534582,1,-0.066534582,1,-0.066534582,1,-0.066534582,1,-0.066534582,1,-0.066534582,0,0,0,0
30/09/22,123.1333333,15,-0.066534582,1,0.1031507542883250,1,0.1031507542883250,1,0.1031507542883250,1,0.1031507542883250,1,0.1031507542883250,1,0.1031507542883250,1,0.1031507542883250,1,0.1031507542883250,1,0.1031507542883250,1,0.1031507542883250,0,0
03/10/22,136.5128205,39,0.1031507542883250,1,-0.067567145,0,0,0,0,0,0,0,0,1,-0.067567145,0,0,1,-0.067567145,1,-0.067567145,0,0,0,0
04/10/22,127.59375,16,-0.067567145,1,0.087135977,1,0.087135977,1,0.087135977,1,0.087135977,1,0.087135977,1,0.087135977,1,0.087135977,1,0.087135977,1,0.087135977,0,0,0,0
05/10/22,139.2105263,19,0.087135977,0,0,0,0,0,0,0,0,1,-0.232486597,1,-0.232486597,0,0,0,0,0,0,0,0,0,0
06/10/22,110.3327465,142,-0.232486597,1,-0.012551848,1,-0.012551848,1,-0.012551848,1,-0.012551848,1,-0.012551848,1,-0.012551848,1,-0.012551848,1,-0.012551848,1,-0.012551848,1,-0.012551848,1,-0.012551848
07/10/22,108.9565217,23,-0.012551848,1,0.017172632,1,0.017172632,1,0.017172632,1,0.017172632,1,0.017172632,1,0.017172632,1,0.017172632,1,0.017172632,1,0.017172632,1,0.017172632,1,0.017172632
10/10/22,110.84375,32,0.017172632,1,0.1787755094273030,1,0.1787755094273030,1,0.1787755094273030,1,0.1787755094273030,1,0.1787755094273030,1,0.1787755094273030,0,0,1,0.1787755094273030,1,0.1787755094273030,0,0,0,0
11/10/22,132.5416667,12,0.1787755094273030,1,-0.036804816,0,0,0,0,0,0,1,-0.036804816,1,-0.036804816,0,0,1,-0.036804816,1,-0.036804816,0,0,0,0
13/10/22,127.7521739,23,-0.036804816,0,0,0,0,0,0,1,-0.149747574,1,-0.149747574,1,-0.149747574,0,0,1,-0.149747574,1,-0.149747574,0,0,0,0
14/10/22,109.9850746,33.5,-0.149747574,1,0.1713616666489560,1,0.1713616666489560,1,0.1713616666489560,1,0.1713616666489560,1,0.1713616666489560,1,0.1713616666489560,1,0.1713616666489560,1,0.1713616666489560,1,0.1713616666489560,0,0,0,0
17/10/22,130.5434783,23,0.1713616666489560,1,0.044618277,0,0,0,0,1,0.044618277,1,0.044618277,1,0.044618277,0,0,1,0.044618277,1,0.044618277,0,0,0,0
18/10/22,136.5,6,0.044618277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.069516295,0,0,0,0,0,0
19/10/22,127.3333333,15,-0.069516295,1,-0.092519398,1,-0.092519398,1,-0.092519398,1,-0.092519398,1,-0.092519398,1,-0.092519398,1,-0.092519398,1,-0.092519398,1,-0.092519398,0,0,0,0
20/10/22,116.0810811,37,-0.092519398,1,0.089559056,1,0.089559056,1,0.089559056,1,0.089559056,1,0.089559056,1,0.089559056,1,0.089559056,1,0.089559056,1,0.089559056,0,0,0,0
21/10/22,126.9569405,176.5,0.089559056,1,-0.183601123,0,0,1,-0.183601123,1,-0.183601123,1,-0.183601123,1,-0.183601123,0,0,1,-0.183601123,1,-0.183601123,0,0,0,0
24/10/22,105.6621622,37,-0.183601123,1,-0.028029108,1,-0.028029108,1,-0.028029108,1,-0.028029108,1,-0.028029108,1,-0.028029108,1,-0.028029108,1,-0.028029108,1,-0.028029108,1,-0.028029108,1,-0.028029108
25/10/22,102.7416667,12,-0.028029108,1,0.060963316,1,0.060963316,1,0.060963316,1,0.060963316,1,0.060963316,1,0.060963316,1,0.060963316,1,0.060963316,1,0.060963316,1,0.060963316,1,0.060963316
26/10/22,109.2,34,0.060963316,1,0.2095546251626760,1,0.2095546251626760,1,0.2095546251626760,1,0.2095546251626760,1,0.2095546251626760,1,0.2095546251626760,0,0,1,0.2095546251626760,1,0.2095546251626760,0,0,0,0
27/10/22,134.6576577,44.4,0.2095546251626760,0,0,0,0,0,0,1,0.061983357,1,0.061983357,1,0.061983357,0,0,1,0.061983357,1,0.061983357,0,0,0,0
28/10/22,143.2682927,41,0.061983357,0,0,0,0,0,0,0,0,1,-0.044738119,0,0,0,0,1,-0.044738119,1,-0.044738119,0,0,0,0
31/10/22,137,10,-0.044738119,0,0,1,-0.232102827,0,0,1,-0.232102827,1,-0.232102827,1,-0.232102827,1,-0.232102827,1,-0.232102827,1,-0.232102827,0,0,0,0
01/11/22,108.622449,49,-0.232102827,1,0.041483688,1,0.041483688,1,0.041483688,1,0.041483688,1,0.041483688,1,0.041483688,1,0.041483688,1,0.041483688,1,0.041483688,1,0.041483688,1,0.041483688
03/11/22,113.2232787,30.5,0.041483688,1,0.1759129916860140,1,0.1759129916860140,1,0.1759129916860140,1,0.1759129916860140,1,0.1759129916860140,1,0.1759129916860140,0,0,1,0.1759129916860140,1,0.1759129916860140,1,0.1759129916860140,1,0.1759129916860140
04/11/22,135,30,0.1759129916860140,1,-0.031517543,0,0,0,0,1,-0.031517543,1,-0.031517543,1,-0.031517543,0,0,1,-0.031517543,1,-0.031517543,0,0,0,0
07/11/22,130.8114843,46.15,-0.031517543,1,-0.078720988,1,-0.078720988,0,0,1,-0.078720988,1,-0.078720988,1,-0.078720988,0,0,1,-0.078720988,1,-0.078720988,0,0,0,0
08/11/22,120.9087644,69.6,-0.078720988,1,0.04476679,1,0.04476679,1,0.04476679,1,0.04476679,1,0.04476679,1,0.04476679,1,0.04476679,1,0.04476679,1,0.04476679,0,0,0,0
09/11/22,126.4444444,9,0.04476679,1,-0.153369305,1,-0.153369305,1,-0.153369305,1,-0.153369305,1,-0.153369305,1,-0.153369305,0,0,1,-0.153369305,1,-0.153369305,0,0,0,0
10/11/22,108.4656716,67,-0.153369305,1,-0.118811167,1,-0.118811167,1,-0.118811167,1,-0.118811167,1,-0.118811167,1,-0.118811167,1,-0.118811167,1,-0.118811167,1,-0.118811167,1,-0.118811167,1,-0.118811167
11/11/22,96.31485507,138,-0.118811167,1,0.075164484,1,0.075164484,1,0.075164484,1,0.075164484,1,0.075164484,1,0.075164484,1,0.075164484,1,0.075164484,1,0.075164484,1,0.075164484,1,0.075164484
14/11/22,103.8333333,6,0.075164484,1,0.2247474008961850,1,0.2247474008961850,1,0.2247474008961850,1,0.2247474008961850,1,0.2247474008961850,1,0.2247474008961850,0,0,1,0.2247474008961850,1,0.2247474008961850,0,0,0,0
16/11/22,130,2,0.2247474008961850,1,-0.36772478,0,0,0,0,0,0,1,-0.36772478,1,-0.36772478,0,0,1,-0.36772478,1,-0.36772478,0,0,0,0
17/11/22,90,5,-0.36772478,1,0.3453929023795930,1,0.3453929023795930,1,0.3453929023795930,1,0.3453929023795930,1,0.3453929023795930,1,0.3453929023795930,1,0.3453929023795930,1,0.3453929023795930,1,0.3453929023795930,1,0.3453929023795930,1,0.3453929023795930
18/11/22,127.1290323,93,0.3453929023795930,1,-0.010364709,0,0,0,0,1,-0.010364709,1,-0.010364709,1,-0.010364709,0,0,1,-0.010364709,1,-0.010364709,0,0,0,0
22/11/22,125.8181818,11,-0.010364709,1,-0.020876632,1,-0.020876632,0,0,1,-0.020876632,1,-0.020876632,1,-0.020876632,1,-0.020876632,1,-0.020876632,1,-0.020876632,0,0,0,0
23/11/22,123.21875,16,-0.020876632,1,0.083878569,1,0.083878569,1,0.083878569,1,0.083878569,1,0.083878569,1,0.083878569,0,0,1,0.083878569,1,0.083878569,0,0,0,0
24/11/22,134,6,0.083878569,1,-0.39803013,1,-0.39803013,0,0,0,0,1,-0.39803013,1,-0.39803013,0,0,1,-0.39803013,1,-0.39803013,0,0,0,0
25/11/22,90,1,-0.39803013,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
29/11/22,90,1,0,1,0.2371025175796180,1,0.2371025175796180,1,0.2371025175796180,1,0.2371025175796180,1,0.2371025175796180,1,0.2371025175796180,1,0.2371025175796180,1,0.2371025175796180,1,0.2371025175796180,1,0.2371025175796180,1,0.2371025175796180
30/11/22,114.0813953,43,0.2371025175796180,1,-0.09821931,1,-0.09821931,0,0,1,-0.09821931,1,-0.09821931,1,-0.09821931,0,0,1,-0.09821931,1,-0.09821931,0,0,0,0
01/12/22,103.4090909,33,-0.09821931,1,0.1539478279515030,1,0.1539478279515030,1,0.1539478279515030,1,0.1539478279515030,1,0.1539478279515030,1,0.1539478279515030,1,0.1539478279515030,1,0.1539478279515030,1,0.1539478279515030,0,0,1,0.1539478279515030
02/12/22,120.619469,5.65,0.1539478279515030,1,0.008538979,0,0,0,0,1,0.008538979,1,0.008538979,1,0.008538979,0,0,1,0.008538979,1,0.008538979,0,0,0,0
05/12/22,121.6538462,39,0.008538979,1,-0.125018625,1,-0.125018625,0,0,1,-0.125018625,1,-0.125018625,1,-0.125018625,0,0,1,-0.125018625,1,-0.125018625,0,0,0,0
06/12/22,107.3571429,14,-0.125018625,1,0.1134118488481550,1,0.1134118488481550,1,0.1134118488481550,1,0.1134118488481550,1,0.1134118488481550,1,0.1134118488481550,1,0.1134118488481550,1,0.1134118488481550,1,0.1134118488481550,0,0,0,0
07/12/22,120.25,12,0.1134118488481550,1,-0.058872001,1,-0.058872001,0,0,1,-0.058872001,1,-0.058872001,1,-0.058872001,0,0,1,-0.058872001,1,-0.058872001,0,0,0,0
08/12/22,113.375,36,-0.058872001,1,-0.098737946,1,-0.098737946,1,-0.098737946,1,-0.098737946,1,-0.098737946,1,-0.098737946,1,-0.098737946,1,-0.098737946,1,-0.098737946,0,0,0,0
12/12/22,102.715493,71,-0.098737946,1,0.1940624447742390,1,0.1940624447742390,1,0.1940624447742390,1,0.1940624447742390,1,0.1940624447742390,1,0.1940624447742390,1,0.1940624447742390,1,0.1940624447742390,1,0.1940624447742390,1,0.1940624447742390,1,0.1940624447742390
13/12/22,124.7142857,35,0.1940624447742390,1,-0.069731094,0,0,0,0,1,-0.069731094,1,-0.069731094,1,-0.069731094,0,0,1,-0.069731094,1,-0.069731094,0,0,0,0
14/12/22,116.3141026,39,-0.069731094,1,-0.00899345,1,-0.00899345,1,-0.00899345,1,-0.00899345,1,-0.00899345,1,-0.00899345,1,-0.00899345,1,-0.00899345,1,-0.00899345,0,0,0,0
