,produto,submercado,expiracao,data,volume,VWAP,M,H,h,h_cresc
5628,SE CON MEN JUN/23,SE,2023-07-01,2023-04-28,45.0,69.25,2,66,15,50
6257,SE CON MEN MAI/23,SE,2023-06-01,2023-04-28,50.0,69.21,1,40,4,35
5629,SE CON MEN JUN/23,SE,2023-07-01,2023-05-08,50.0,69.5,1,66,14,51
4800,SE CON MEN JUL/23,SE,2023-08-01,2023-05-08,36.0,69.5,2,40,17,22
1581,SE CON MEN AGO/23,SE,2023-09-01,2023-05-09,5.0,69.54,3,31,19,11
5630,SE CON MEN JUN/23,SE,2023-07-01,2023-05-09,20.0,69.45,1,66,13,52
9662,SE CON MEN SET/23,SE,2023-10-01,2023-05-10,3.0,71.0,4,35,26,8
7817,SE CON MEN NOV/23,SE,2023-12-01,2023-05-11,10.0,70.0,6,61,46,14
2810,SE CON MEN DEZ/23,SE,2024-01-01,2023-05-11,17.0,70.61764705882354,7,99,64,34
5631,SE CON MEN JUN/23,SE,2023-07-01,2023-05-11,40.0,70.12,1,66,12,53
4801,SE CON MEN JUL/23,SE,2023-08-01,2023-05-11,2.0,70.5,2,40,16,23
2811,SE CON MEN DEZ/23,SE,2024-01-01,2023-05-12,20.0,71.5,7,99,63,35
6258,SE CON MEN MAI/23,SE,2023-06-01,2023-05-12,30.0,69.55,0,40,3,36
5632,SE CON MEN JUN/23,SE,2023-07-01,2023-05-12,49.0,69.67714285714287,1,66,11,54
4802,SE CON MEN JUL/23,SE,2023-08-01,2023-05-15,2.0,70.5,2,40,15,24
4803,SE CON MEN JUL/23,SE,2023-08-01,2023-05-17,45.0,70.7,2,40,14,25
5633,SE CON MEN JUN/23,SE,2023-07-01,2023-05-18,2.0,72.0,1,66,10,55
4804,SE CON MEN JUL/23,SE,2023-08-01,2023-05-25,50.0,70.7,2,40,13,26
5634,SE CON MEN JUN/23,SE,2023-07-01,2023-05-25,50.0,70.65,1,66,9,56
6259,SE CON MEN MAI/23,SE,2023-06-01,2023-05-29,108.0,70.41324074074075,0,40,2,37
4805,SE CON MEN JUL/23,SE,2023-08-01,2023-05-29,10.0,71.0,2,40,12,27
5635,SE CON MEN JUN/23,SE,2023-07-01,2023-05-30,4.0,71.65,1,66,8,57
4806,SE CON MEN JUL/23,SE,2023-08-01,2023-05-30,40.0,71.0,2,40,11,28
6260,SE CON MEN MAI/23,SE,2023-06-01,2023-05-30,20.0,69.04,0,40,1,38
6261,SE CON MEN MAI/23,SE,2023-06-01,2023-05-31,48.0,69.36666666666667,0,40,0,39
5636,SE CON MEN JUN/23,SE,2023-07-01,2023-06-06,7.5,71.2,0,66,7,58
5637,SE CON MEN JUN/23,SE,2023-07-01,2023-06-14,22.0,71.24,0,66,6,59
5638,SE CON MEN JUN/23,SE,2023-07-01,2023-06-19,2.0,71.0,0,66,5,60
1582,SE CON MEN AGO/23,SE,2023-09-01,2023-06-19,50.0,71.71,2,31,18,12
4807,SE CON MEN JUL/23,SE,2023-08-01,2023-06-19,50.0,71.71,1,40,10,29
4808,SE CON MEN JUL/23,SE,2023-08-01,2023-06-21,3.0,71.5,1,40,9,30
5639,SE CON MEN JUN/23,SE,2023-07-01,2023-06-26,30.0,71.39333333333335,0,66,4,61
9663,SE CON MEN SET/23,SE,2023-10-01,2023-06-26,10.0,71.1,3,35,25,9
4809,SE CON MEN JUL/23,SE,2023-08-01,2023-06-26,10.0,71.2,1,40,8,31
1583,SE CON MEN AGO/23,SE,2023-09-01,2023-06-27,50.0,69.04,2,31,17,13
5640,SE CON MEN JUN/23,SE,2023-07-01,2023-06-27,50.0,69.04,0,66,3,62
9664,SE CON MEN SET/23,SE,2023-10-01,2023-06-28,8.0,71.54,3,35,24,10
5641,SE CON MEN JUN/23,SE,2023-07-01,2023-06-28,53.0,71.76924528301888,0,66,2,63
5642,SE CON MEN JUN/23,SE,2023-07-01,2023-06-29,13.0,70.0,0,66,1,64
2812,SE CON MEN DEZ/23,SE,2024-01-01,2023-06-30,13.0,71.5,6,99,62,36
5643,SE CON MEN JUN/23,SE,2023-07-01,2023-06-30,13.4333333333333,71.5,0,66,0,65
4810,SE CON MEN JUL/23,SE,2023-08-01,2023-06-30,164.0,71.31853658536586,1,40,7,32
1584,SE CON MEN AGO/23,SE,2023-09-01,2023-06-30,145.0,71.58413793103449,2,31,16,14
7818,SE CON MEN NOV/23,SE,2023-12-01,2023-07-12,10.0,71.04,4,61,45,15
2813,SE CON MEN DEZ/23,SE,2024-01-01,2023-07-12,10.0,71.04,5,99,61,37
9665,SE CON MEN SET/23,SE,2023-10-01,2023-07-14,5.0,72.9,2,35,23,11
1585,SE CON MEN AGO/23,SE,2023-09-01,2023-07-14,5.0,72.9,1,31,15,15
7819,SE CON MEN NOV/23,SE,2023-12-01,2023-07-18,15.0,71.5,4,61,44,16
1586,SE CON MEN AGO/23,SE,2023-09-01,2023-07-18,15.0,71.5,1,31,14,16
4811,SE CON MEN JUL/23,SE,2023-08-01,2023-07-18,5.0,71.14,0,40,6,33
7820,SE CON MEN NOV/23,SE,2023-12-01,2023-07-19,1.0,72.9,4,61,43,17
8777,SE CON MEN OUT/23,SE,2023-11-01,2023-07-19,1.0,72.9,3,47,32,14
9666,SE CON MEN SET/23,SE,2023-10-01,2023-07-19,1.0,73.0,2,35,22,12
4812,SE CON MEN JUL/23,SE,2023-08-01,2023-07-20,25.0,70.0,0,40,5,34
1587,SE CON MEN AGO/23,SE,2023-09-01,2023-07-20,75.0,71.09333333333333,1,31,13,17
9667,SE CON MEN SET/23,SE,2023-10-01,2023-07-20,50.0,71.14,2,35,21,13
2814,SE CON MEN DEZ/23,SE,2024-01-01,2023-07-21,30.0,70.0,5,99,60,38
4813,SE CON MEN JUL/23,SE,2023-08-01,2023-07-21,30.0,70.0,0,40,4,35
4814,SE CON MEN JUL/23,SE,2023-08-01,2023-07-25,25.0,70.71600000000001,0,40,3,36
4815,SE CON MEN JUL/23,SE,2023-08-01,2023-07-27,15.0,70.134,0,40,2,37
4816,SE CON MEN JUL/23,SE,2023-08-01,2023-07-28,17.6,69.9025,0,40,1,38
4817,SE CON MEN JUL/23,SE,2023-08-01,2023-07-31,20.0,70.47749999999999,0,40,0,39
9668,SE CON MEN SET/23,SE,2023-10-01,2023-07-31,77.0,70.08961038961039,2,35,20,14
1588,SE CON MEN AGO/23,SE,2023-09-01,2023-07-31,53.0,70.09056603773584,1,31,12,18
1589,SE CON MEN AGO/23,SE,2023-09-01,2023-08-01,7.2,70.24,0,31,11,19
1590,SE CON MEN AGO/23,SE,2023-09-01,2023-08-08,5.0,69.54,0,31,10,20
1591,SE CON MEN AGO/23,SE,2023-09-01,2023-08-10,15.0,69.58,0,31,9,21
9669,SE CON MEN SET/23,SE,2023-10-01,2023-08-14,4.0,70.0,1,35,19,15
2875,SE CON MEN DEZ/24,SE,2025-01-01,2023-08-14,29.3548387096774,67.0,16,110,109,0
1592,SE CON MEN AGO/23,SE,2023-09-01,2023-08-14,19.7,69.93299492385788,0,31,8,22
1593,SE CON MEN AGO/23,SE,2023-09-01,2023-08-16,25.0,69.624,0,31,7,23
9670,SE CON MEN SET/23,SE,2023-10-01,2023-08-17,40.0,69.59,1,35,18,16
8778,SE CON MEN OUT/23,SE,2023-11-01,2023-08-17,48.0,69.58666666666666,2,47,31,15
1594,SE CON MEN AGO/23,SE,2023-09-01,2023-08-18,1.0,69.04,0,31,6,24
8779,SE CON MEN OUT/23,SE,2023-11-01,2023-08-18,12.0,69.71,2,47,30,16
9671,SE CON MEN SET/23,SE,2023-10-01,2023-08-18,87.2,69.70344036697247,1,35,17,17
1595,SE CON MEN AGO/23,SE,2023-09-01,2023-08-21,109.935738,69.04,0,31,5,25
1596,SE CON MEN AGO/23,SE,2023-09-01,2023-08-22,8.0,69.3775,0,31,4,26
1597,SE CON MEN AGO/23,SE,2023-09-01,2023-08-23,35.0,69.24000000000001,0,31,3,27
9672,SE CON MEN SET/23,SE,2023-10-01,2023-08-24,25.0,69.34,1,35,16,18
8780,SE CON MEN OUT/23,SE,2023-11-01,2023-08-24,40.0,69.50625,2,47,29,17
1598,SE CON MEN AGO/23,SE,2023-09-01,2023-08-24,37.0,69.21972972972972,0,31,2,28
1599,SE CON MEN AGO/23,SE,2023-09-01,2023-08-25,60.0,69.20333333333333,0,31,1,29
9673,SE CON MEN SET/23,SE,2023-10-01,2023-08-28,20.0,69.4,1,35,15,19
1600,SE CON MEN AGO/23,SE,2023-09-01,2023-08-29,64.0,69.17046875,0,31,0,30
9674,SE CON MEN SET/23,SE,2023-10-01,2023-09-01,7.5,69.24,0,35,14,20
7821,SE CON MEN NOV/23,SE,2023-12-01,2023-09-05,15.0,69.15,2,61,42,18
8781,SE CON MEN OUT/23,SE,2023-11-01,2023-09-05,15.0,69.15,1,47,28,18
9675,SE CON MEN SET/23,SE,2023-10-01,2023-09-05,15.0,69.15,0,35,13,21
9676,SE CON MEN SET/23,SE,2023-10-01,2023-09-06,3.47222222222222,69.0,0,35,12,22
8782,SE CON MEN OUT/23,SE,2023-11-01,2023-09-12,21.0,69.4,1,47,27,19
9677,SE CON MEN SET/23,SE,2023-10-01,2023-09-12,24.0,69.51666666666667,0,35,11,23
9678,SE CON MEN SET/23,SE,2023-10-01,2023-09-14,15.0,69.50666666666667,0,35,10,24
9679,SE CON MEN SET/23,SE,2023-10-01,2023-09-15,5.0,69.39,0,35,9,25
9680,SE CON MEN SET/23,SE,2023-10-01,2023-09-19,25.0,69.24,0,35,8,26
8783,SE CON MEN OUT/23,SE,2023-11-01,2023-09-20,50.0,69.34,1,47,26,20
7822,SE CON MEN NOV/23,SE,2023-12-01,2023-09-20,70.0,69.34285714285714,2,61,41,19
9681,SE CON MEN SET/23,SE,2023-10-01,2023-09-20,37.0,69.3291891891892,0,35,7,27
9682,SE CON MEN SET/23,SE,2023-10-01,2023-09-21,45.0,69.34,0,35,6,28
9683,SE CON MEN SET/23,SE,2023-10-01,2023-09-22,20.0,69.34,0,35,5,29
9684,SE CON MEN SET/23,SE,2023-10-01,2023-09-25,307.9,70.15015914257876,0,35,4,30
8784,SE CON MEN OUT/23,SE,2023-11-01,2023-09-25,48.0,69.34,1,47,25,21
8785,SE CON MEN OUT/23,SE,2023-11-01,2023-09-26,63.0,75.4284126984127,1,47,24,22
9685,SE CON MEN SET/23,SE,2023-10-01,2023-09-26,182.5,73.35238356164383,0,35,3,31
2815,SE CON MEN DEZ/23,SE,2024-01-01,2023-09-26,110.0,74.0,3,99,59,39
2816,SE CON MEN DEZ/23,SE,2024-01-01,2023-09-27,36.0,80.0,3,99,58,40
8786,SE CON MEN OUT/23,SE,2023-11-01,2023-09-27,281.3,77.58229648062566,1,47,23,23
9686,SE CON MEN SET/23,SE,2023-10-01,2023-09-27,444.05,78.85904740457156,0,35,2,32
7823,SE CON MEN NOV/23,SE,2023-12-01,2023-09-27,1.0,75.0,2,61,40,20
8787,SE CON MEN OUT/23,SE,2023-11-01,2023-09-28,193.2,81.65879917184266,1,47,22,24
7824,SE CON MEN NOV/23,SE,2023-12-01,2023-09-28,38.0,76.25263157894737,2,61,39,21
9687,SE CON MEN SET/23,SE,2023-10-01,2023-09-28,123.4,81.84465153970828,0,35,1,33
2817,SE CON MEN DEZ/23,SE,2024-01-01,2023-09-28,1.0,73.0,3,99,57,41
8788,SE CON MEN OUT/23,SE,2023-11-01,2023-09-29,73.15,77.9794941900205,1,47,21,25
2818,SE CON MEN DEZ/23,SE,2024-01-01,2023-09-29,10.0,73.0,3,99,56,42
9688,SE CON MEN SET/23,SE,2023-10-01,2023-09-29,31.0,80.88064516129033,0,35,0,34
8789,SE CON MEN OUT/23,SE,2023-11-01,2023-10-02,67.85,78.27605011053797,0,47,20,26
7825,SE CON MEN NOV/23,SE,2023-12-01,2023-10-02,4.0,74.125,1,61,38,22
2819,SE CON MEN DEZ/23,SE,2024-01-01,2023-10-02,6.0,73.66666666666667,2,99,55,43
8790,SE CON MEN OUT/23,SE,2023-11-01,2023-10-03,105.0,78.67904761904761,0,47,19,27
2820,SE CON MEN DEZ/23,SE,2024-01-01,2023-10-03,9.0,74.11111111111111,2,99,54,44
7826,SE CON MEN NOV/23,SE,2023-12-01,2023-10-03,57.0,76.42105263157895,1,61,37,23
8791,SE CON MEN OUT/23,SE,2023-11-01,2023-10-04,318.0,85.09867924528302,0,47,18,28
2821,SE CON MEN DEZ/23,SE,2024-01-01,2023-10-04,47.0,76.80851063829788,2,99,53,45
7827,SE CON MEN NOV/23,SE,2023-12-01,2023-10-04,28.0,78.10714285714286,1,61,36,24
7828,SE CON MEN NOV/23,SE,2023-12-01,2023-10-05,65.0,85.4076923076923,1,61,35,25
8792,SE CON MEN OUT/23,SE,2023-11-01,2023-10-05,173.5,88.88149855907781,0,47,17,29
2822,SE CON MEN DEZ/23,SE,2024-01-01,2023-10-05,87.0,82.02298850574712,2,99,52,46
2823,SE CON MEN DEZ/23,SE,2024-01-01,2023-10-06,39.0,80.53846153846153,2,99,51,47
7829,SE CON MEN NOV/23,SE,2023-12-01,2023-10-06,56.0,87.20535714285714,1,61,34,26
8793,SE CON MEN OUT/23,SE,2023-11-01,2023-10-06,117.0,86.78376068376069,0,47,16,30
4103,SE CON MEN JAN/24,SE,2024-02-01,2023-10-06,5.0,78.0,3,61,59,1
2824,SE CON MEN DEZ/23,SE,2024-01-01,2023-10-09,18.5,79.21621621621621,2,99,50,48
8794,SE CON MEN OUT/23,SE,2023-11-01,2023-10-09,151.4,81.498678996037,0,47,15,31
7830,SE CON MEN NOV/23,SE,2023-12-01,2023-10-09,94.6,85.70295983086682,1,61,33,27
8795,SE CON MEN OUT/23,SE,2023-11-01,2023-10-10,94.4,80.00847457627117,0,47,14,32
7831,SE CON MEN NOV/23,SE,2023-12-01,2023-10-10,81.0,86.55493827160494,1,61,32,28
2825,SE CON MEN DEZ/23,SE,2024-01-01,2023-10-10,37.0,78.41756756756756,2,99,49,49
2826,SE CON MEN DEZ/23,SE,2024-01-01,2023-10-11,69.0,79.0,2,99,48,50
8796,SE CON MEN OUT/23,SE,2023-11-01,2023-10-11,70.0,79.59285714285714,0,47,13,33
7832,SE CON MEN NOV/23,SE,2023-12-01,2023-10-11,37.0,87.12162162162163,1,61,31,29
4104,SE CON MEN JAN/24,SE,2024-02-01,2023-10-11,10.0,79.0,3,61,58,2
8797,SE CON MEN OUT/23,SE,2023-11-01,2023-10-13,24.2,77.23553719008264,0,47,12,34
2827,SE CON MEN DEZ/23,SE,2024-01-01,2023-10-13,5.0,77.0,2,99,47,51
7833,SE CON MEN NOV/23,SE,2023-12-01,2023-10-13,15.7,85.51592356687898,1,61,30,30
7834,SE CON MEN NOV/23,SE,2023-12-01,2023-10-16,94.7,80.07602956705385,1,61,29,31
8798,SE CON MEN OUT/23,SE,2023-11-01,2023-10-16,218.7,73.67946959304984,0,47,11,35
2828,SE CON MEN DEZ/23,SE,2024-01-01,2023-10-16,64.2,75.09345794392523,2,99,46,52
4105,SE CON MEN JAN/24,SE,2024-02-01,2023-10-16,15.0,73.0,3,61,57,3
8799,SE CON MEN OUT/23,SE,2023-11-01,2023-10-17,79.0,73.79240506329113,0,47,10,36
2829,SE CON MEN DEZ/23,SE,2024-01-01,2023-10-17,55.0,75.46363636363637,2,99,45,53
7835,SE CON MEN NOV/23,SE,2023-12-01,2023-10-17,140.0,77.4442142857143,1,61,28,32
4106,SE CON MEN JAN/24,SE,2024-02-01,2023-10-17,6.0,73.63333333333333,3,61,56,4
7836,SE CON MEN NOV/23,SE,2023-12-01,2023-10-18,91.2,77.00109649122807,1,61,27,33
8800,SE CON MEN OUT/23,SE,2023-11-01,2023-10-18,67.0,73.0097014925373,0,47,9,37
2830,SE CON MEN DEZ/23,SE,2024-01-01,2023-10-18,42.0,74.09238095238095,2,99,44,54
8801,SE CON MEN OUT/23,SE,2023-11-01,2023-10-19,29.0,72.60862068965517,0,47,8,38
4107,SE CON MEN JAN/24,SE,2024-02-01,2023-10-19,27.2,72.45588235294117,3,61,55,5
7837,SE CON MEN NOV/23,SE,2023-12-01,2023-10-19,34.5,76.78260869565217,1,61,26,34
2831,SE CON MEN DEZ/23,SE,2024-01-01,2023-10-19,30.0,74.58333333333333,2,99,43,55
6920,SE CON MEN MAR/24,SE,2024-04-01,2023-10-19,10.0,72.0,5,64,63,0
8802,SE CON MEN OUT/23,SE,2023-11-01,2023-10-20,183.0,73.84460109289618,0,47,7,39
2832,SE CON MEN DEZ/23,SE,2024-01-01,2023-10-20,22.0,76.25681818181819,2,99,42,56
7838,SE CON MEN NOV/23,SE,2023-12-01,2023-10-20,31.0,78.76612903225806,1,61,25,35
8803,SE CON MEN OUT/23,SE,2023-11-01,2023-10-23,170.6,75.18048065650646,0,47,6,40
2833,SE CON MEN DEZ/23,SE,2024-01-01,2023-10-23,77.5,80.73870967741935,2,99,41,57
7839,SE CON MEN NOV/23,SE,2023-12-01,2023-10-23,170.3,84.91884908984146,1,61,24,36
8804,SE CON MEN OUT/23,SE,2023-11-01,2023-10-24,365.8,77.36422908693274,0,47,5,41
2834,SE CON MEN DEZ/23,SE,2024-01-01,2023-10-24,102.82000000000001,80.82474226804123,2,99,40,58
7840,SE CON MEN NOV/23,SE,2023-12-01,2023-10-24,212.0,86.8086320754717,1,61,23,37
8805,SE CON MEN OUT/23,SE,2023-11-01,2023-10-25,101.1,75.79930761622157,0,47,4,42
2835,SE CON MEN DEZ/23,SE,2024-01-01,2023-10-25,100.4,78.14402390438246,2,99,39,59
4108,SE CON MEN JAN/24,SE,2024-02-01,2023-10-25,6.0,75.0,3,61,54,6
7841,SE CON MEN NOV/23,SE,2023-12-01,2023-10-25,185.1,82.95386277687734,1,61,22,38
7842,SE CON MEN NOV/23,SE,2023-12-01,2023-10-26,51.9,82.73815028901734,1,61,21,39
8806,SE CON MEN OUT/23,SE,2023-11-01,2023-10-26,97.0,75.01649484536082,0,47,3,43
2836,SE CON MEN DEZ/23,SE,2024-01-01,2023-10-26,51.0,79.04,2,99,38,60
4109,SE CON MEN JAN/24,SE,2024-02-01,2023-10-27,10.0,75.0,3,61,53,7
2837,SE CON MEN DEZ/23,SE,2024-01-01,2023-10-27,48.5,78.89742268041238,2,99,37,61
7843,SE CON MEN NOV/23,SE,2023-12-01,2023-10-27,91.0,82.89010989010988,1,61,20,40
8807,SE CON MEN OUT/23,SE,2023-11-01,2023-10-27,44.400000000000006,74.92387387387386,0,47,2,44
7844,SE CON MEN NOV/23,SE,2023-12-01,2023-10-30,107.0,83.29065420560748,1,61,19,41
2838,SE CON MEN DEZ/23,SE,2024-01-01,2023-10-30,17.0,79.1470588235294,2,99,36,62
8808,SE CON MEN OUT/23,SE,2023-11-01,2023-10-30,63.0,75.31809523809524,0,47,1,45
7845,SE CON MEN NOV/23,SE,2023-12-01,2023-10-31,222.3,79.38735942420153,1,61,18,42
8809,SE CON MEN OUT/23,SE,2023-11-01,2023-10-31,42.5,76.62658823529411,0,47,0,46
2839,SE CON MEN DEZ/23,SE,2024-01-01,2023-10-31,129.0,77.39108527131783,2,99,35,63
4110,SE CON MEN JAN/24,SE,2024-02-01,2023-10-31,12.0,73.08333333333333,3,61,52,8
4111,SE CON MEN JAN/24,SE,2024-02-01,2023-11-01,12.0,72.79166666666667,2,61,51,9
7846,SE CON MEN NOV/23,SE,2023-12-01,2023-11-01,76.0,78.27276315789473,0,61,17,43
2840,SE CON MEN DEZ/23,SE,2024-01-01,2023-11-01,98.0,76.75663265306122,1,99,34,64
2841,SE CON MEN DEZ/23,SE,2024-01-01,2023-11-03,105.0,77.02000000000001,1,99,33,65
7847,SE CON MEN NOV/23,SE,2023-12-01,2023-11-03,51.0,79.20588235294117,0,61,16,44
4112,SE CON MEN JAN/24,SE,2024-02-01,2023-11-03,28.0,71.42857142857143,2,61,50,10
2842,SE CON MEN DEZ/23,SE,2024-01-01,2023-11-06,10.0,79.0,1,99,32,66
7848,SE CON MEN NOV/23,SE,2023-12-01,2023-11-06,39.0,79.0776923076923,0,61,15,45
2843,SE CON MEN DEZ/23,SE,2024-01-01,2023-11-07,48.0,79.04166666666667,1,99,31,67
7849,SE CON MEN NOV/23,SE,2023-12-01,2023-11-07,68.0,79.04411764705883,0,61,14,46
2844,SE CON MEN DEZ/23,SE,2024-01-01,2023-11-08,86.0,80.15186046511627,1,99,30,68
3484,SE CON MEN FEV/24,SE,2024-03-01,2023-11-08,5.0,77.0,3,59,57,1
5644,SE CON MEN JUN/24,SE,2024-07-01,2023-11-08,15.0,76.33333333333333,7,73,72,0
7850,SE CON MEN NOV/23,SE,2023-12-01,2023-11-08,167.0,80.16814371257485,0,61,13,47
6921,SE CON MEN MAR/24,SE,2024-04-01,2023-11-08,5.0,77.0,4,64,62,1
6262,SE CON MEN MAI/24,SE,2024-06-01,2023-11-08,15.0,76.33333333333333,6,56,55,0
4113,SE CON MEN JAN/24,SE,2024-02-01,2023-11-08,6.0,77.0,2,61,49,11
7851,SE CON MEN NOV/23,SE,2023-12-01,2023-11-09,398.8,80.54428284854563,0,61,12,48
5645,SE CON MEN JUN/24,SE,2024-07-01,2023-11-09,10.0,75.4,7,73,71,1
4818,SE CON MEN JUL/24,SE,2024-08-01,2023-11-09,10.0,90.9,8,122,121,0
2845,SE CON MEN DEZ/23,SE,2024-01-01,2023-11-09,84.0,80.98988095238094,1,99,29,69
3485,SE CON MEN FEV/24,SE,2024-03-01,2023-11-09,10.0,76.4,3,59,56,2
6263,SE CON MEN MAI/24,SE,2024-06-01,2023-11-09,10.0,75.4,6,56,54,1
1601,SE CON MEN AGO/24,SE,2024-09-01,2023-11-09,10.0,90.9,9,110,109,0
4114,SE CON MEN JAN/24,SE,2024-02-01,2023-11-10,10.0,77.7,2,61,48,12
7852,SE CON MEN NOV/23,SE,2023-12-01,2023-11-10,66.0,79.2128787878788,0,61,11,49
2846,SE CON MEN DEZ/23,SE,2024-01-01,2023-11-10,133.1,80.61112697220136,1,99,28,70
3486,SE CON MEN FEV/24,SE,2024-03-01,2023-11-10,15.0,77.7,3,59,55,3
921,SE CON MEN ABR/24,SE,2024-05-01,2023-11-10,10.0,70.0,5,63,62,0
7853,SE CON MEN NOV/23,SE,2023-12-01,2023-11-13,334.5,82.44944693572496,0,61,10,50
922,SE CON MEN ABR/24,SE,2024-05-01,2023-11-13,10.0,71.0,5,63,61,1
2847,SE CON MEN DEZ/23,SE,2024-01-01,2023-11-13,59.800000000000004,81.74749163879599,1,99,27,71
2848,SE CON MEN DEZ/23,SE,2024-01-01,2023-11-14,69.0,79.92536231884058,1,99,26,72
923,SE CON MEN ABR/24,SE,2024-05-01,2023-11-14,10.0,71.0,5,63,60,2
7854,SE CON MEN NOV/23,SE,2023-12-01,2023-11-14,297.0,82.96185185185185,0,61,9,51
7855,SE CON MEN NOV/23,SE,2023-12-01,2023-11-16,238.8,83.84974874371859,0,61,8,52
4115,SE CON MEN JAN/24,SE,2024-02-01,2023-11-16,30.0,76.33333333333333,2,61,47,13
2849,SE CON MEN DEZ/23,SE,2024-01-01,2023-11-16,55.0,80.32727272727273,1,99,25,73
7856,SE CON MEN NOV/23,SE,2023-12-01,2023-11-17,174.0,85.60390804597701,0,61,7,53
4116,SE CON MEN JAN/24,SE,2024-02-01,2023-11-17,46.0,77.51086956521739,2,61,46,14
2850,SE CON MEN DEZ/23,SE,2024-01-01,2023-11-17,130.7,81.44938791124713,1,99,24,74
7857,SE CON MEN NOV/23,SE,2023-12-01,2023-11-20,57.0,87.21578947368421,0,61,6,54
2851,SE CON MEN DEZ/23,SE,2024-01-01,2023-11-21,78.5,82.18152866242038,1,99,23,75
6922,SE CON MEN MAR/24,SE,2024-04-01,2023-11-21,12.0,72.0,4,64,61,2
4117,SE CON MEN JAN/24,SE,2024-02-01,2023-11-21,46.5,77.87956989247311,2,61,45,15
7858,SE CON MEN NOV/23,SE,2023-12-01,2023-11-21,170.1,86.31246913580247,0,61,5,55
2852,SE CON MEN DEZ/23,SE,2024-01-01,2023-11-22,100.8,79.95262896825398,1,99,22,76
4118,SE CON MEN JAN/24,SE,2024-02-01,2023-11-22,24.0,77.0125,2,61,44,16
7859,SE CON MEN NOV/23,SE,2023-12-01,2023-11-22,149.0,86.01684563758388,0,61,4,56
7860,SE CON MEN NOV/23,SE,2023-12-01,2023-11-23,10.0,85.511,0,61,3,57
2853,SE CON MEN DEZ/23,SE,2024-01-01,2023-11-23,67.5,77.0297037037037,1,99,21,77
4119,SE CON MEN JAN/24,SE,2024-02-01,2023-11-23,19.0,72.76894736842105,2,61,43,17
7861,SE CON MEN NOV/23,SE,2023-12-01,2023-11-24,138.75,85.52338738738737,0,61,2,58
4120,SE CON MEN JAN/24,SE,2024-02-01,2023-11-24,15.0,74.6,2,61,42,18
2854,SE CON MEN DEZ/23,SE,2024-01-01,2023-11-24,115.5,76.05160173160172,1,99,20,78
9689,SE CON MEN SET/24,SE,2024-10-01,2023-11-27,10.0,80.5,10,102,101,0
7862,SE CON MEN NOV/23,SE,2023-12-01,2023-11-27,25.0,85.0,0,61,1,59
2855,SE CON MEN DEZ/23,SE,2024-01-01,2023-11-27,160.8,75.42164179104476,1,99,19,79
4121,SE CON MEN JAN/24,SE,2024-02-01,2023-11-27,10.0,74.1,2,61,41,19
7863,SE CON MEN NOV/23,SE,2023-12-01,2023-11-28,120.3,84.96178719867,0,61,0,60
3487,SE CON MEN FEV/24,SE,2024-03-01,2023-11-28,3.0,76.0,3,59,54,4
2856,SE CON MEN DEZ/23,SE,2024-01-01,2023-11-28,120.5,74.990622406639,1,99,18,80
6923,SE CON MEN MAR/24,SE,2024-04-01,2023-11-28,3.0,73.0,4,64,60,3
2876,SE CON MEN DEZ/24,SE,2025-01-01,2023-11-28,10.0,79.0,13,110,108,1
4122,SE CON MEN JAN/24,SE,2024-02-01,2023-11-28,54.0,73.65277777777777,2,61,40,20
3488,SE CON MEN FEV/24,SE,2024-03-01,2023-11-29,3.0,71.0,3,59,53,5
2857,SE CON MEN DEZ/23,SE,2024-01-01,2023-11-29,64.7,75.34312210200926,1,99,17,81
4123,SE CON MEN JAN/24,SE,2024-02-01,2023-11-29,8.0,71.92125,2,61,39,21
3489,SE CON MEN FEV/24,SE,2024-03-01,2023-11-30,0.2,74.5,3,59,52,6
4124,SE CON MEN JAN/24,SE,2024-02-01,2023-11-30,5.0,72.22,2,61,38,22
2858,SE CON MEN DEZ/23,SE,2024-01-01,2023-11-30,140.0,75.70685714285715,1,99,16,82
4125,SE CON MEN JAN/24,SE,2024-02-01,2023-12-01,10.0,71.2,1,61,37,23
3490,SE CON MEN FEV/24,SE,2024-03-01,2023-12-01,5.0,73.0,2,59,51,7
2859,SE CON MEN DEZ/23,SE,2024-01-01,2023-12-01,25.0,75.852,0,99,15,83
4126,SE CON MEN JAN/24,SE,2024-02-01,2023-12-05,5.0,71.702,1,61,36,24
2860,SE CON MEN DEZ/23,SE,2024-01-01,2023-12-05,56.5,75.05026548672566,0,99,14,84
924,SE CON MEN ABR/24,SE,2024-05-01,2023-12-06,10.0,70.0,4,63,59,3
4819,SE CON MEN JUL/24,SE,2024-08-01,2023-12-06,10.0,77.5,7,122,120,1
4127,SE CON MEN JAN/24,SE,2024-02-01,2023-12-06,70.0,72.20214285714285,1,61,35,25
2861,SE CON MEN DEZ/23,SE,2024-01-01,2023-12-06,80.0,74.41312500000001,0,99,13,85
4128,SE CON MEN JAN/24,SE,2024-02-01,2023-12-07,81.1,72.00556103575832,1,61,34,26
3491,SE CON MEN FEV/24,SE,2024-03-01,2023-12-07,32.0,71.9375,2,59,50,8
6924,SE CON MEN MAR/24,SE,2024-04-01,2023-12-07,5.0,72.0,3,64,59,4
2862,SE CON MEN DEZ/23,SE,2024-01-01,2023-12-07,42.4,74.44634433962264,0,99,12,86
