,produto,submercado,expiracao,data,volume,VWAP,M,H,h,h_cresc
4027,SE CON MEN JAN/21,SE,2021-02-01,2020-12-23,379.5,288.8060052700922,1,80,21,58
6912,SE CON MEN MAR/21,SE,2021-04-01,2020-12-23,31.5,231.95238095238096,3,85,61,23
6913,SE CON MEN MAR/21,SE,2021-04-01,2020-12-28,13.0,224.33230769230767,3,85,60,24
4028,SE CON MEN JAN/21,SE,2021-02-01,2020-12-28,155.5,317.3446237942122,1,80,20,59
722,SE CON MEN ABR/21,SE,2021-05-01,2020-12-28,2.0,160.0,4,90,78,11
3419,SE CON MEN FEV/21,SE,2021-03-01,2020-12-28,97.9,278.88958120531163,2,68,39,28
6914,SE CON MEN MAR/21,SE,2021-04-01,2020-12-29,30.0,193.37333333333333,3,85,59,25
3420,SE CON MEN FEV/21,SE,2021-03-01,2020-12-29,85.3,239.5451348182884,2,68,38,29
9774,SE CON MEN SET/21,SE,2021-10-01,2020-12-29,24.0,230.0,9,143,139,3
723,SE CON MEN ABR/21,SE,2021-05-01,2020-12-29,10.5,147.04761904761904,4,90,77,12
4029,SE CON MEN JAN/21,SE,2021-02-01,2020-12-29,78.7,280.3440914866582,1,80,19,60
4030,SE CON MEN JAN/21,SE,2021-02-01,2020-12-30,159.6,262.1935839598997,1,80,18,61
3421,SE CON MEN FEV/21,SE,2021-03-01,2020-12-30,66.8,213.1938622754491,2,68,37,30
6915,SE CON MEN MAR/21,SE,2021-04-01,2020-12-30,33.0,180.6060606060606,3,85,58,26
6916,SE CON MEN MAR/21,SE,2021-04-01,2021-01-04,34.1,197.99120234604104,2,85,57,27
3422,SE CON MEN FEV/21,SE,2021-03-01,2021-01-04,192.75,248.07893644617377,1,68,36,31
4031,SE CON MEN JAN/21,SE,2021-02-01,2021-01-04,132.2,296.106278366112,0,80,17,62
2463,SE CON MEN DEZ/21,SE,2022-01-01,2021-01-04,7.0,195.0,11,192,187,4
3423,SE CON MEN FEV/21,SE,2021-03-01,2021-01-05,126.5,217.99913043478261,1,68,35,32
5581,SE CON MEN JUN/21,SE,2021-07-01,2021-01-05,30.0,185.0,5,121,113,7
6917,SE CON MEN MAR/21,SE,2021-04-01,2021-01-05,57.3,185.77661431064573,2,85,56,28
4032,SE CON MEN JAN/21,SE,2021-02-01,2021-01-05,56.5,265.3150442477876,0,80,16,63
6256,SE CON MEN MAI/21,SE,2021-06-01,2021-01-05,10.4,173.76923076923077,4,105,97,7
6918,SE CON MEN MAR/21,SE,2021-04-01,2021-01-06,34.7,188.06916426512967,2,85,55,29
4033,SE CON MEN JAN/21,SE,2021-02-01,2021-01-06,65.8,271.12686930091184,0,80,15,64
6257,SE CON MEN MAI/21,SE,2021-06-01,2021-01-06,3.0,165.0,4,105,96,8
3424,SE CON MEN FEV/21,SE,2021-03-01,2021-01-06,95.9,222.926173096976,1,68,34,33
2464,SE CON MEN DEZ/21,SE,2022-01-01,2021-01-06,5.0,187.0,11,192,186,5
5582,SE CON MEN JUN/21,SE,2021-07-01,2021-01-06,15.0,187.0,5,121,112,8
6919,SE CON MEN MAR/21,SE,2021-04-01,2021-01-07,158.5,206.94637223974763,2,85,54,30
3425,SE CON MEN FEV/21,SE,2021-03-01,2021-01-07,274.5,234.75147540983608,1,68,33,34
4034,SE CON MEN JAN/21,SE,2021-02-01,2021-01-07,138.7,283.3120331651046,0,80,14,65
5583,SE CON MEN JUN/21,SE,2021-07-01,2021-01-07,6.0,193.0,5,121,111,9
724,SE CON MEN ABR/21,SE,2021-05-01,2021-01-07,14.0,161.10714285714286,3,90,76,13
6258,SE CON MEN MAI/21,SE,2021-06-01,2021-01-07,11.0,167.9090909090909,4,105,95,9
6259,SE CON MEN MAI/21,SE,2021-06-01,2021-01-08,2.0,169.0,4,105,94,10
4035,SE CON MEN JAN/21,SE,2021-02-01,2021-01-08,57.3,283.91623036649213,0,80,13,66
5584,SE CON MEN JUN/21,SE,2021-07-01,2021-01-08,15.0,202.66666666666666,5,121,110,10
6920,SE CON MEN MAR/21,SE,2021-04-01,2021-01-08,47.8,223.06066945606693,2,85,53,31
2465,SE CON MEN DEZ/21,SE,2022-01-01,2021-01-08,0.1,200.0,11,192,185,6
3426,SE CON MEN FEV/21,SE,2021-03-01,2021-01-08,132.1,246.26034822104467,1,68,32,35
725,SE CON MEN ABR/21,SE,2021-05-01,2021-01-08,9.0,162.66666666666666,3,90,75,14
726,SE CON MEN ABR/21,SE,2021-05-01,2021-01-11,49.18,180.57869052460347,3,90,74,15
4036,SE CON MEN JAN/21,SE,2021-02-01,2021-01-11,214.4,285.76875,0,80,12,67
6260,SE CON MEN MAI/21,SE,2021-06-01,2021-01-11,59.1,186.67005076142132,4,105,93,11
5585,SE CON MEN JUN/21,SE,2021-07-01,2021-01-11,41.0,207.6829268292683,5,121,109,11
3427,SE CON MEN FEV/21,SE,2021-03-01,2021-01-11,384.3,275.626414259693,1,68,31,36
6921,SE CON MEN MAR/21,SE,2021-04-01,2021-01-11,241.0,247.59533609958507,2,85,52,32
5586,SE CON MEN JUN/21,SE,2021-07-01,2021-01-12,6.8,210.11029411764707,5,121,108,12
6922,SE CON MEN MAR/21,SE,2021-04-01,2021-01-12,155.0,270.41387096774196,2,85,51,33
9775,SE CON MEN SET/21,SE,2021-10-01,2021-01-12,0.5,265.0,8,143,138,4
6261,SE CON MEN MAI/21,SE,2021-06-01,2021-01-12,54.0,199.3953703703704,4,105,92,12
2466,SE CON MEN DEZ/21,SE,2022-01-01,2021-01-12,4.0,215.0,11,192,184,7
727,SE CON MEN ABR/21,SE,2021-05-01,2021-01-12,50.300000000000004,192.74950298210734,3,90,73,16
3428,SE CON MEN FEV/21,SE,2021-03-01,2021-01-12,218.9,287.60577889447234,1,68,30,37
4037,SE CON MEN JAN/21,SE,2021-02-01,2021-01-12,90.9,280.0170517051705,0,80,11,68
3429,SE CON MEN FEV/21,SE,2021-03-01,2021-01-13,161.52,267.0285723130263,1,68,29,38
6262,SE CON MEN MAI/21,SE,2021-06-01,2021-01-13,36.0,180.0,4,105,91,13
728,SE CON MEN ABR/21,SE,2021-05-01,2021-01-13,116.6,180.86680960548887,3,90,72,17
6923,SE CON MEN MAR/21,SE,2021-04-01,2021-01-13,181.4,249.27508269018742,2,85,50,34
4038,SE CON MEN JAN/21,SE,2021-02-01,2021-01-13,95.3,274.85257082896123,0,80,10,69
5587,SE CON MEN JUN/21,SE,2021-07-01,2021-01-13,23.0,200.82608695652175,5,121,107,13
729,SE CON MEN ABR/21,SE,2021-05-01,2021-01-14,36.14,175.14042612064193,3,90,71,18
3430,SE CON MEN FEV/21,SE,2021-03-01,2021-01-14,259.3,260.878480524489,1,68,28,39
6263,SE CON MEN MAI/21,SE,2021-06-01,2021-01-14,33.87,178.38293475051665,4,105,90,14
4039,SE CON MEN JAN/21,SE,2021-02-01,2021-01-14,50.0,270.454,0,80,9,70
5588,SE CON MEN JUN/21,SE,2021-07-01,2021-01-14,26.0,200.98076923076923,5,121,106,14
6924,SE CON MEN MAR/21,SE,2021-04-01,2021-01-14,177.9,242.2030972456436,2,85,49,35
730,SE CON MEN ABR/21,SE,2021-05-01,2021-01-15,100.6,168.6262425447316,3,90,70,19
6264,SE CON MEN MAI/21,SE,2021-06-01,2021-01-15,30.3,171.48359735973597,4,105,89,15
6925,SE CON MEN MAR/21,SE,2021-04-01,2021-01-15,206.0,224.90757281553397,2,85,48,36
3431,SE CON MEN FEV/21,SE,2021-03-01,2021-01-15,296.5,235.88453625632377,1,68,27,40
5589,SE CON MEN JUN/21,SE,2021-07-01,2021-01-15,12.0,194.75,5,121,105,15
4040,SE CON MEN JAN/21,SE,2021-02-01,2021-01-15,36.6,265.8333333333333,0,80,8,71
6265,SE CON MEN MAI/21,SE,2021-06-01,2021-01-18,10.6,192.83018867924528,4,105,88,16
6926,SE CON MEN MAR/21,SE,2021-04-01,2021-01-18,123.1,246.1291876523152,2,85,47,37
4041,SE CON MEN JAN/21,SE,2021-02-01,2021-01-18,74.7,266.1587014725569,0,80,7,72
5590,SE CON MEN JUN/21,SE,2021-07-01,2021-01-18,6.0,205.33333333333334,5,121,104,16
731,SE CON MEN ABR/21,SE,2021-05-01,2021-01-18,20.3,182.45330049261085,3,90,69,20
3432,SE CON MEN FEV/21,SE,2021-03-01,2021-01-18,128.8,242.48991459627328,1,68,26,41
4042,SE CON MEN JAN/21,SE,2021-02-01,2021-01-19,19.4,265.7448453608248,0,80,6,73
3433,SE CON MEN FEV/21,SE,2021-03-01,2021-01-19,190.7,233.00011536444677,1,68,25,42
2467,SE CON MEN DEZ/21,SE,2022-01-01,2021-01-19,28.5,211.12280701754386,11,192,183,8
5591,SE CON MEN JUN/21,SE,2021-07-01,2021-01-19,17.0,201.94117647058823,5,121,103,17
732,SE CON MEN ABR/21,SE,2021-05-01,2021-01-19,24.0,175.29583333333335,3,90,68,21
6266,SE CON MEN MAI/21,SE,2021-06-01,2021-01-19,26.0,181.40384615384616,4,105,87,17
6927,SE CON MEN MAR/21,SE,2021-04-01,2021-01-19,71.1,234.5492967651196,2,85,46,38
3434,SE CON MEN FEV/21,SE,2021-03-01,2021-01-20,202.3,221.49569945625313,1,68,24,43
733,SE CON MEN ABR/21,SE,2021-05-01,2021-01-20,56.4,169.65957446808508,3,90,67,22
6267,SE CON MEN MAI/21,SE,2021-06-01,2021-01-20,8.0,172.625,4,105,86,18
4778,SE CON MEN JUL/21,SE,2021-08-01,2021-01-20,2.0,200.5,6,99,95,3
4043,SE CON MEN JAN/21,SE,2021-02-01,2021-01-20,70.4,257.7640767045454,0,80,5,74
5592,SE CON MEN JUN/21,SE,2021-07-01,2021-01-20,4.0,188.25,5,121,102,18
6928,SE CON MEN MAR/21,SE,2021-04-01,2021-01-20,199.0,223.80391959798996,2,85,45,39
7754,SE CON MEN NOV/21,SE,2021-12-01,2021-01-20,3.2,202.34375,10,147,145,1
6929,SE CON MEN MAR/21,SE,2021-04-01,2021-01-21,238.1,211.7744225115498,2,85,44,40
6268,SE CON MEN MAI/21,SE,2021-06-01,2021-01-21,24.0,166.5,4,105,85,19
734,SE CON MEN ABR/21,SE,2021-05-01,2021-01-21,54.0,161.83796296296296,3,90,66,23
5593,SE CON MEN JUN/21,SE,2021-07-01,2021-01-21,24.0,186.25,5,121,101,19
2468,SE CON MEN DEZ/21,SE,2022-01-01,2021-01-21,11.0,200.9090909090909,11,192,182,9
3435,SE CON MEN FEV/21,SE,2021-03-01,2021-01-21,288.5,202.70185441941075,1,68,23,44
4044,SE CON MEN JAN/21,SE,2021-02-01,2021-01-21,64.2,252.65903426791274,0,80,4,75
7755,SE CON MEN NOV/21,SE,2021-12-01,2021-01-21,2.0,208.0,10,147,144,2
5594,SE CON MEN JUN/21,SE,2021-07-01,2021-01-22,13.0,185.69230769230768,5,121,100,20
3436,SE CON MEN FEV/21,SE,2021-03-01,2021-01-22,195.4,202.014022517912,1,68,22,45
4045,SE CON MEN JAN/21,SE,2021-02-01,2021-01-22,5.3,247.00094339622643,0,80,3,76
735,SE CON MEN ABR/21,SE,2021-05-01,2021-01-22,72.5,162.91862068965517,3,90,65,24
6269,SE CON MEN MAI/21,SE,2021-06-01,2021-01-22,27.0,164.41111111111113,4,105,84,20
6930,SE CON MEN MAR/21,SE,2021-04-01,2021-01-22,122.6,212.6020391517129,2,85,43,41
4046,SE CON MEN JAN/21,SE,2021-02-01,2021-01-25,6.800000000000001,247.00000000000003,0,80,2,77
736,SE CON MEN ABR/21,SE,2021-05-01,2021-01-25,32.5,164.50461538461536,3,90,64,25
6270,SE CON MEN MAI/21,SE,2021-06-01,2021-01-25,2.0,170.0,4,105,83,21
6931,SE CON MEN MAR/21,SE,2021-04-01,2021-01-25,69.7,212.20086083213775,2,85,42,42
3437,SE CON MEN FEV/21,SE,2021-03-01,2021-01-25,73.7,203.18792401628227,1,68,21,46
2469,SE CON MEN DEZ/21,SE,2022-01-01,2021-01-25,6.0,204.16666666666666,11,192,181,10
737,SE CON MEN ABR/21,SE,2021-05-01,2021-01-26,44.4,172.44819819819818,3,90,63,26
3438,SE CON MEN FEV/21,SE,2021-03-01,2021-01-26,200.5,200.41798004987535,1,68,20,47
6932,SE CON MEN MAR/21,SE,2021-04-01,2021-01-26,68.94,219.4495213228895,2,85,41,43
4047,SE CON MEN JAN/21,SE,2021-02-01,2021-01-26,8.3,246.62650602409636,0,80,1,78
6271,SE CON MEN MAI/21,SE,2021-06-01,2021-01-26,22.1,180.81900452488685,4,105,82,22
3439,SE CON MEN FEV/21,SE,2021-03-01,2021-01-27,224.6,195.3886242208371,1,68,19,48
2470,SE CON MEN DEZ/21,SE,2022-01-01,2021-01-27,10.0,210.0,11,192,180,11
738,SE CON MEN ABR/21,SE,2021-05-01,2021-01-27,29.2,179.0445205479452,3,90,62,27
6272,SE CON MEN MAI/21,SE,2021-06-01,2021-01-27,14.0,180.71428571428572,4,105,81,23
6933,SE CON MEN MAR/21,SE,2021-04-01,2021-01-27,128.5,230.38155642023347,2,85,40,44
5595,SE CON MEN JUN/21,SE,2021-07-01,2021-01-27,7.0,199.71428571428572,5,121,99,21
3440,SE CON MEN FEV/21,SE,2021-03-01,2021-01-28,173.3,193.40037507212926,1,68,18,49
4048,SE CON MEN JAN/21,SE,2021-02-01,2021-01-28,23.0,243.4913043478261,0,80,0,79
4779,SE CON MEN JUL/21,SE,2021-08-01,2021-01-28,2.0,235.0,6,99,94,4
6934,SE CON MEN MAR/21,SE,2021-04-01,2021-01-28,213.8,222.0751637043966,2,85,39,45
739,SE CON MEN ABR/21,SE,2021-05-01,2021-01-28,39.2,173.81632653061223,3,90,61,28
2471,SE CON MEN DEZ/21,SE,2022-01-01,2021-01-28,3.0,220.0,11,192,179,12
6273,SE CON MEN MAI/21,SE,2021-06-01,2021-01-28,5.0,176.4,4,105,80,24
5596,SE CON MEN JUN/21,SE,2021-07-01,2021-01-28,13.0,196.46153846153845,5,121,98,22
740,SE CON MEN ABR/21,SE,2021-05-01,2021-01-29,88.0,171.85227272727272,3,90,60,29
6274,SE CON MEN MAI/21,SE,2021-06-01,2021-01-29,46.9,177.78038379530918,4,105,79,25
3441,SE CON MEN FEV/21,SE,2021-03-01,2021-01-29,253.6,187.24634069400634,1,68,17,50
6935,SE CON MEN MAR/21,SE,2021-04-01,2021-01-29,271.1,211.54921800073774,2,85,38,46
5597,SE CON MEN JUN/21,SE,2021-07-01,2021-01-29,0.1,209.0,5,121,97,23
741,SE CON MEN ABR/21,SE,2021-05-01,2021-02-01,35.9,167.85264623955433,2,90,59,30
6936,SE CON MEN MAR/21,SE,2021-04-01,2021-02-01,402.1,195.170213877145,1,85,37,47
6275,SE CON MEN MAI/21,SE,2021-06-01,2021-02-01,11.0,168.45454545454547,3,105,78,26
7756,SE CON MEN NOV/21,SE,2021-12-01,2021-02-01,2.0,210.0,9,147,143,3
5598,SE CON MEN JUN/21,SE,2021-07-01,2021-02-01,9.3,188.46774193548384,4,121,96,24
3442,SE CON MEN FEV/21,SE,2021-03-01,2021-02-01,228.0,175.28006140350874,0,68,16,51
6937,SE CON MEN MAR/21,SE,2021-04-01,2021-02-02,322.6,182.65381587104775,1,85,36,48
742,SE CON MEN ABR/21,SE,2021-05-01,2021-02-02,81.91,158.4904163105848,2,90,58,31
5599,SE CON MEN JUN/21,SE,2021-07-01,2021-02-02,7.0,179.35714285714286,4,121,95,25
6276,SE CON MEN MAI/21,SE,2021-06-01,2021-02-02,48.7,155.8258726899384,3,105,77,27
2472,SE CON MEN DEZ/21,SE,2022-01-01,2021-02-02,20.0,200.0,10,192,178,13
3443,SE CON MEN FEV/21,SE,2021-03-01,2021-02-02,87.7,171.76522234891675,0,68,15,52
6938,SE CON MEN MAR/21,SE,2021-04-01,2021-02-03,252.4,181.1348375594295,1,85,35,49
743,SE CON MEN ABR/21,SE,2021-05-01,2021-02-03,153.0,156.14150326797383,2,90,57,32
2473,SE CON MEN DEZ/21,SE,2022-01-01,2021-02-03,16.0,204.9375,10,192,177,14
6277,SE CON MEN MAI/21,SE,2021-06-01,2021-02-03,89.5,152.55731843575418,3,105,76,28
3444,SE CON MEN FEV/21,SE,2021-03-01,2021-02-03,55.3,172.56871609403254,0,68,14,53
5600,SE CON MEN JUN/21,SE,2021-07-01,2021-02-04,24.5,185.934693877551,4,121,94,26
3445,SE CON MEN FEV/21,SE,2021-03-01,2021-02-04,144.2,174.53925104022193,0,68,13,54
6278,SE CON MEN MAI/21,SE,2021-06-01,2021-02-04,30.1,158.87375415282392,3,105,75,29
744,SE CON MEN ABR/21,SE,2021-05-01,2021-02-04,39.9,165.01278195488723,2,90,56,33
2474,SE CON MEN DEZ/21,SE,2022-01-01,2021-02-04,5.0,205.0,10,192,176,15
6939,SE CON MEN MAR/21,SE,2021-04-01,2021-02-04,148.4,182.9458692722372,1,85,34,50
6279,SE CON MEN MAI/21,SE,2021-06-01,2021-02-05,37.9,154.64116094986807,3,105,74,30
5601,SE CON MEN JUN/21,SE,2021-07-01,2021-02-05,1.0,182.0,4,121,93,27
2475,SE CON MEN DEZ/21,SE,2022-01-01,2021-02-05,3.0,205.33333333333334,10,192,175,16
745,SE CON MEN ABR/21,SE,2021-05-01,2021-02-05,46.2,159.94199134199133,2,90,55,34
3446,SE CON MEN FEV/21,SE,2021-03-01,2021-02-05,82.9,173.54119420989142,0,68,12,55
6940,SE CON MEN MAR/21,SE,2021-04-01,2021-02-05,235.0,178.85936170212764,1,85,33,51
6280,SE CON MEN MAI/21,SE,2021-06-01,2021-02-08,16.0,159.3125,3,105,73,31
3447,SE CON MEN FEV/21,SE,2021-03-01,2021-02-08,56.75,178.05004405286343,0,68,11,56
5602,SE CON MEN JUN/21,SE,2021-07-01,2021-02-08,4.0,189.875,4,121,92,28
746,SE CON MEN ABR/21,SE,2021-05-01,2021-02-08,77.5,169.4309677419355,2,90,54,35
6941,SE CON MEN MAR/21,SE,2021-04-01,2021-02-08,234.5,197.6471855010661,1,85,32,52
3448,SE CON MEN FEV/21,SE,2021-03-01,2021-02-09,54.8,174.0094890510949,0,68,10,57
2476,SE CON MEN DEZ/21,SE,2022-01-01,2021-02-09,8.0,208.3125,10,192,174,17
747,SE CON MEN ABR/21,SE,2021-05-01,2021-02-09,63.1,160.62353407290016,2,90,53,36
6942,SE CON MEN MAR/21,SE,2021-04-01,2021-02-09,166.8,188.01588729016788,1,85,31,53
5603,SE CON MEN JUN/21,SE,2021-07-01,2021-02-09,1.0,188.5,4,121,91,29
6281,SE CON MEN MAI/21,SE,2021-06-01,2021-02-09,47.26,152.01868387642827,3,105,72,32
1375,SE CON MEN AGO/21,SE,2021-09-01,2021-02-10,20.0,233.0,6,107,104,2
3449,SE CON MEN FEV/21,SE,2021-03-01,2021-02-10,34.6,173.8612716763006,0,68,9,58
7757,SE CON MEN NOV/21,SE,2021-12-01,2021-02-10,18.0,233.0,9,147,142,4
6943,SE CON MEN MAR/21,SE,2021-04-01,2021-02-10,121.6,187.2380674342105,1,85,30,54
6282,SE CON MEN MAI/21,SE,2021-06-01,2021-02-10,33.4,153.64565868263472,3,105,71,33
8797,SE CON MEN OUT/21,SE,2021-11-01,2021-02-10,40.0,233.5,8,144,141,2
748,SE CON MEN ABR/21,SE,2021-05-01,2021-02-10,81.8,163.35146699266505,2,90,52,37
6944,SE CON MEN MAR/21,SE,2021-04-01,2021-02-11,171.0,180.85093567251462,1,85,29,55
3450,SE CON MEN FEV/21,SE,2021-03-01,2021-02-11,23.4,170.94572649572652,0,68,8,59
5604,SE CON MEN JUN/21,SE,2021-07-01,2021-02-11,33.0,183.93333333333334,4,121,90,30
749,SE CON MEN ABR/21,SE,2021-05-01,2021-02-11,73.4,161.28245231607627,2,90,51,38
6283,SE CON MEN MAI/21,SE,2021-06-01,2021-02-11,97.7,151.71248720573183,3,105,70,34
9776,SE CON MEN SET/21,SE,2021-10-01,2021-02-12,5.0,230.0,7,143,137,5
3451,SE CON MEN FEV/21,SE,2021-03-01,2021-02-12,114.45,171.09777195281782,0,68,7,60
6284,SE CON MEN MAI/21,SE,2021-06-01,2021-02-12,54.2,149.96863468634686,3,105,69,35
6945,SE CON MEN MAR/21,SE,2021-04-01,2021-02-12,178.2,179.63434343434344,1,85,28,56
5605,SE CON MEN JUN/21,SE,2021-07-01,2021-02-12,16.3,184.840490797546,4,121,89,31
4780,SE CON MEN JUL/21,SE,2021-08-01,2021-02-12,2.0,230.0,5,99,93,5
750,SE CON MEN ABR/21,SE,2021-05-01,2021-02-12,194.5,158.33123393316194,2,90,50,39
2477,SE CON MEN DEZ/21,SE,2022-01-01,2021-02-12,70.0,213.14285714285714,10,192,173,18
1376,SE CON MEN AGO/21,SE,2021-09-01,2021-02-12,5.0,230.0,6,107,103,3
6285,SE CON MEN MAI/21,SE,2021-06-01,2021-02-17,89.8,150.07683741648108,3,105,68,36
3452,SE CON MEN FEV/21,SE,2021-03-01,2021-02-17,25.0,170.8,0,68,6,61
5606,SE CON MEN JUN/21,SE,2021-07-01,2021-02-17,30.65,182.71941272430666,4,121,88,32
751,SE CON MEN ABR/21,SE,2021-05-01,2021-02-17,109.5,157.68082191780826,2,90,49,40
6946,SE CON MEN MAR/21,SE,2021-04-01,2021-02-17,152.5,180.87770491803278,1,85,27,57
6286,SE CON MEN MAI/21,SE,2021-06-01,2021-02-18,94.6,147.20021141649048,3,105,67,37
2478,SE CON MEN DEZ/21,SE,2022-01-01,2021-02-18,3.0,206.5,10,192,172,19
5607,SE CON MEN JUN/21,SE,2021-07-01,2021-02-18,30.3,181.52805280528054,4,121,87,33
3453,SE CON MEN FEV/21,SE,2021-03-01,2021-02-18,23.7,170.23206751054852,0,68,5,62
6947,SE CON MEN MAR/21,SE,2021-04-01,2021-02-18,211.7,174.52849787435053,1,85,26,58
4781,SE CON MEN JUL/21,SE,2021-08-01,2021-02-18,1.0,200.0,5,99,92,6
752,SE CON MEN ABR/21,SE,2021-05-01,2021-02-18,145.7,154.08157172271794,2,90,48,41
3454,SE CON MEN FEV/21,SE,2021-03-01,2021-02-19,2.0,171.0,0,68,4,63
6948,SE CON MEN MAR/21,SE,2021-04-01,2021-02-19,134.67,175.01124972154153,1,85,25,59
6287,SE CON MEN MAI/21,SE,2021-06-01,2021-02-19,45.6,148.83815789473687,3,105,66,38
753,SE CON MEN ABR/21,SE,2021-05-01,2021-02-19,177.8,158.528177727784,2,90,47,42
2479,SE CON MEN DEZ/21,SE,2022-01-01,2021-02-19,10.0,209.26,10,192,171,20
9777,SE CON MEN SET/21,SE,2021-10-01,2021-02-19,10.0,225.0,7,143,136,6
5608,SE CON MEN JUN/21,SE,2021-07-01,2021-02-19,28.0,185.75,4,121,86,34
754,SE CON MEN ABR/21,SE,2021-05-01,2021-02-22,219.2,143.73321167883213,2,90,46,43
2480,SE CON MEN DEZ/21,SE,2022-01-01,2021-02-22,34.0,203.5735294117647,10,192,170,21
5609,SE CON MEN JUN/21,SE,2021-07-01,2021-02-22,103.5,176.7721739130435,4,121,85,35
6288,SE CON MEN MAI/21,SE,2021-06-01,2021-02-22,151.74,140.90407934625017,3,105,65,39
3455,SE CON MEN FEV/21,SE,2021-03-01,2021-02-22,10.0,169.0,0,68,3,64
4782,SE CON MEN JUL/21,SE,2021-08-01,2021-02-22,51.0,203.15686274509804,5,99,91,7
6949,SE CON MEN MAR/21,SE,2021-04-01,2021-02-22,308.7,159.0118108195659,1,85,24,60
2481,SE CON MEN DEZ/21,SE,2022-01-01,2021-02-23,1.0,205.0,10,192,169,22
6289,SE CON MEN MAI/21,SE,2021-06-01,2021-02-23,152.9,134.97037279267494,3,105,64,40
4783,SE CON MEN JUL/21,SE,2021-08-01,2021-02-23,32.0,204.65625,5,99,90,8
755,SE CON MEN ABR/21,SE,2021-05-01,2021-02-23,341.84,134.6085010531243,2,90,45,44
6950,SE CON MEN MAR/21,SE,2021-04-01,2021-02-23,261.66,148.64236795841936,1,85,23,61
1377,SE CON MEN AGO/21,SE,2021-09-01,2021-02-23,7.0,215.0,6,107,102,4
3456,SE CON MEN FEV/21,SE,2021-03-01,2021-02-23,16.29,169.27041129527322,0,68,2,65
5610,SE CON MEN JUN/21,SE,2021-07-01,2021-02-23,45.8,170.95895196506552,4,121,84,36
6290,SE CON MEN MAI/21,SE,2021-06-01,2021-02-24,165.5,127.83583685800605,3,105,63,41
9778,SE CON MEN SET/21,SE,2021-10-01,2021-02-24,10.0,215.0,7,143,135,7
7758,SE CON MEN NOV/21,SE,2021-12-01,2021-02-24,11.0,211.63636363636363,9,147,141,5
2482,SE CON MEN DEZ/21,SE,2022-01-01,2021-02-24,66.0,205.67424242424244,10,192,168,23
8798,SE CON MEN OUT/21,SE,2021-11-01,2021-02-24,50.0,223.23,8,144,140,3
756,SE CON MEN ABR/21,SE,2021-05-01,2021-02-24,287.1,128.2333751306165,2,90,44,45
3457,SE CON MEN FEV/21,SE,2021-03-01,2021-02-24,61.7,171.7447325769854,0,68,1,66
5611,SE CON MEN JUN/21,SE,2021-07-01,2021-02-24,138.1,165.53532947139755,4,121,83,37
6951,SE CON MEN MAR/21,SE,2021-04-01,2021-02-24,195.2,147.32284836065574,1,85,22,62
4784,SE CON MEN JUL/21,SE,2021-08-01,2021-02-24,54.0,193.38888888888889,5,99,89,9
6952,SE CON MEN MAR/21,SE,2021-04-01,2021-02-25,125.0,147.137216,1,85,21,63
9779,SE CON MEN SET/21,SE,2021-10-01,2021-02-25,2.0,220.0,7,143,134,8
5612,SE CON MEN JUN/21,SE,2021-07-01,2021-02-25,55.0,164.63272727272727,4,121,82,38
4785,SE CON MEN JUL/21,SE,2021-08-01,2021-02-25,5.0,193.5,5,99,88,10
6291,SE CON MEN MAI/21,SE,2021-06-01,2021-02-25,144.2,128.82108183079058,3,105,62,42
757,SE CON MEN ABR/21,SE,2021-05-01,2021-02-25,204.7,128.79677576941864,2,90,43,46
6953,SE CON MEN MAR/21,SE,2021-04-01,2021-02-26,190.15,139.93580857217984,1,85,20,64
5613,SE CON MEN JUN/21,SE,2021-07-01,2021-02-26,122.0,155.73665573770495,4,121,81,39
3458,SE CON MEN FEV/21,SE,2021-03-01,2021-02-26,13.0,169.34615384615384,0,68,0,67
6292,SE CON MEN MAI/21,SE,2021-06-01,2021-02-26,167.5,117.35582089552238,3,105,61,43
8799,SE CON MEN OUT/21,SE,2021-11-01,2021-02-26,18.0,219.23611111111111,8,144,139,4
4786,SE CON MEN JUL/21,SE,2021-08-01,2021-02-26,17.0,182.55882352941177,5,99,87,11
758,SE CON MEN ABR/21,SE,2021-05-01,2021-02-26,322.7,116.0970808800744,2,90,42,47
2483,SE CON MEN DEZ/21,SE,2022-01-01,2021-02-26,1.0,195.0,10,192,167,24
7759,SE CON MEN NOV/21,SE,2021-12-01,2021-02-26,11.0,210.63636363636363,9,147,140,6
759,SE CON MEN ABR/21,SE,2021-05-01,2021-03-01,448.9,98.25367119625753,1,90,41,48
4787,SE CON MEN JUL/21,SE,2021-08-01,2021-03-01,60.9,167.98126436781612,4,99,86,12
5614,SE CON MEN JUN/21,SE,2021-07-01,2021-03-01,118.0,136.6272033898305,3,121,80,40
6954,SE CON MEN MAR/21,SE,2021-04-01,2021-03-01,255.4,117.71731401722789,0,85,19,65
1378,SE CON MEN AGO/21,SE,2021-09-01,2021-03-01,1.0,177.5,5,107,101,5
9780,SE CON MEN SET/21,SE,2021-10-01,2021-03-01,1.0,188.0,6,143,133,9
6293,SE CON MEN MAI/21,SE,2021-06-01,2021-03-01,346.6,98.81894114252741,2,105,60,44
8800,SE CON MEN OUT/21,SE,2021-11-01,2021-03-01,5.5,210.0,7,144,138,5
5615,SE CON MEN JUN/21,SE,2021-07-01,2021-03-02,169.4,135.81623376623375,3,121,79,41
