Data,M+0,M+1,M+2,M+3,M+4,M+5,M+6,M+7,M+8,M+9,M+10,M+11,M+12,M+13,M+14,M+15,M+16,M+17,M+18,M+19,M+20,M+21,M+22,M+23,M+24,M+25,M+26,M+27,M+28,M+29,M+30,M+31,M+32,M+33,M+34,M+35,M+36,M+37,M+38,M+39,M+40,M+41,M+42,M+43,M+44,M+45,M+46,M+47,M+48,M+49
2020-01-29,0.35,0.27,0.25,0.34,0.25,0.24,0.23,0.19,0.24,0.31,0.29,0.45,0.4,0.4,0.3,0.33,0.29,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
2020-01-30,0.34,0.25,0.24,0.34,0.25,0.24,0.24,0.19,0.24,0.31,0.29,0.45,0.4,0.4,0.3,0.33,0.29,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
2020-01-31,0.34,0.2,0.2,0.34,0.26,0.25,0.23,0.19,0.24,0.31,0.29,0.47,0.4,0.4,0.3,0.33,0.29,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
2020-02-03,0.2,0.2,0.34,0.27,0.25,0.25,0.19,0.24,0.32,0.28,0.47,0.4,0.4,0.3,0.33,0.29,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19
2020-02-04,0.2,0.2,0.34,0.28,0.25,0.25,0.19,0.25,0.32,0.28,0.46,0.4,0.4,0.3,0.33,0.29,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19
2020-02-05,0.2,0.2,0.33,0.28,0.25,0.25,0.19,0.25,0.32,0.28,0.45,0.4,0.4,0.31,0.33,0.29,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19
2020-02-06,0.2,0.2,0.34,0.28,0.25,0.24,0.19,0.25,0.31,0.28,0.45,0.4,0.4,0.3,0.33,0.27,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
2020-02-07,0.19,0.2,0.33,0.29,0.26,0.25,0.19,0.26,0.31,0.24,0.42,0.4,0.4,0.31,0.34,0.28,0.2,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22
2020-02-10,0.18,0.19,0.33,0.29,0.26,0.24,0.2,0.25,0.31,0.27,0.42,0.4,0.41,0.32,0.34,0.28,0.2,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23
2020-02-11,0.17,0.19,0.34,0.29,0.27,0.25,0.2,0.25,0.32,0.27,0.42,0.42,0.4,0.32,0.33,0.28,0.2,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2020-02-12,0.17,0.19,0.34,0.28,0.27,0.25,0.2,0.25,0.32,0.28,0.42,0.4,0.38,0.32,0.33,0.28,0.2,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2020-02-13,0.17,0.19,0.34,0.29,0.28,0.25,0.2,0.26,0.32,0.29,0.42,0.42,0.4,0.32,0.33,0.29,0.21,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2020-02-14,0.19,0.18,0.36,0.28,0.26,0.24,0.21,0.26,0.32,0.3,0.45,0.42,0.4,0.31,0.33,0.3,0.21,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26
2020-02-17,0.17,0.18,0.35,0.29,0.25,0.25,0.21,0.26,0.33,0.3,0.45,0.42,0.4,0.31,0.33,0.3,0.2,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27
2020-02-18,0.16,0.18,0.35,0.29,0.25,0.24,0.2,0.26,0.33,0.3,0.45,0.42,0.4,0.31,0.33,0.3,0.2,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27
2020-02-19,0.16,0.17,0.34,0.27,0.25,0.24,0.2,0.26,0.33,0.3,0.45,0.4,0.4,0.3,0.33,0.3,0.2,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2020-02-20,0.16,0.18,0.34,0.26,0.25,0.24,0.2,0.25,0.33,0.3,0.45,0.4,0.4,0.3,0.33,0.29,0.2,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2020-02-21,0.15,0.17,0.35,0.28,0.25,0.24,0.2,0.25,0.32,0.29,0.45,0.4,0.38,0.3,0.34,0.29,0.2,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2020-02-26,0.15,0.17,0.37,0.25,0.25,0.23,0.2,0.25,0.32,0.29,0.45,0.4,0.38,0.3,0.34,0.28,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21
2020-02-27,0.16,0.17,0.37,0.26,0.25,0.23,0.2,0.25,0.32,0.29,0.45,0.4,0.38,0.31,0.34,0.28,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21
2020-02-28,0.15,0.15,0.35,0.26,0.25,0.24,0.2,0.25,0.32,0.3,0.45,0.4,0.4,0.31,0.34,0.28,0.24,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21
2020-03-02,0.15,0.35,0.26,0.25,0.25,0.21,0.25,0.32,0.3,0.45,0.4,0.4,0.31,0.34,0.29,0.26,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2020-03-03,0.15,0.35,0.27,0.25,0.25,0.2,0.26,0.33,0.31,0.44,0.4,0.4,0.32,0.35,0.3,0.26,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2020-03-04,0.15,0.34,0.26,0.25,0.25,0.2,0.26,0.33,0.31,0.43,0.4,0.4,0.32,0.35,0.3,0.26,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2020-03-05,0.13,0.33,0.26,0.25,0.24,0.2,0.26,0.32,0.3,0.44,0.4,0.38,0.32,0.34,0.3,0.26,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2020-03-06,0.13,0.34,0.25,0.25,0.25,0.2,0.26,0.32,0.3,0.45,0.4,0.4,0.32,0.33,0.3,0.21,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22
2020-03-09,0.13,0.33,0.23,0.25,0.24,0.2,0.26,0.32,0.3,0.45,0.4,0.38,0.3,0.33,0.29,0.2,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22
2020-03-10,0.13,0.33,0.25,0.25,0.24,0.2,0.26,0.32,0.3,0.45,0.4,0.38,0.3,0.33,0.29,0.22,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2020-03-11,0.13,0.33,0.24,0.25,0.22,0.2,0.27,0.33,0.3,0.45,0.4,0.38,0.3,0.33,0.3,0.25,0.26,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28
2020-03-12,0.12,0.33,0.23,0.25,0.23,0.2,0.26,0.33,0.3,0.45,0.4,0.38,0.3,0.32,0.3,0.25,0.25,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
2020-03-13,0.11,0.25,0.18,0.26,0.23,0.19,0.26,0.32,0.3,0.45,0.38,0.38,0.3,0.33,0.29,0.2,0.25,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
2020-03-16,0.1,0.25,0.18,0.26,0.23,0.18,0.26,0.31,0.3,0.45,0.38,0.38,0.3,0.33,0.3,0.21,0.25,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
2020-03-17,0.11,0.25,0.18,0.26,0.23,0.18,0.26,0.31,0.3,0.45,0.38,0.38,0.3,0.33,0.3,0.21,0.25,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
2020-03-18,0.1,0.25,0.17,0.26,0.23,0.18,0.25,0.31,0.3,0.45,0.38,0.38,0.3,0.33,0.29,0.2,0.24,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17
2020-03-19,0.11,0.25,0.17,0.26,0.23,0.18,0.25,0.31,0.3,0.45,0.38,0.38,0.3,0.32,0.28,0.2,0.25,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17
2020-03-20,0.11,0.2,0.18,0.25,0.21,0.19,0.25,0.31,0.3,0.44,0.37,0.38,0.3,0.33,0.3,0.19,0.25,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16
2020-03-23,0.11,0.19,0.17,0.24,0.22,0.19,0.25,0.3,0.29,0.42,0.37,0.38,0.26,0.33,0.29,0.19,0.25,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17
2020-03-24,0.11,0.16,0.15,0.24,0.23,0.19,0.25,0.31,0.3,0.41,0.38,0.38,0.27,0.32,0.29,0.18,0.25,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
2020-03-25,0.13,0.13,0.12,0.24,0.23,0.19,0.25,0.3,0.3,0.41,0.37,0.38,0.27,0.33,0.29,0.19,0.25,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17
2020-03-26,0.11,0.13,0.1,0.23,0.23,0.19,0.25,0.3,0.29,0.42,0.37,0.38,0.3,0.33,0.29,0.19,0.23,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17
2020-03-27,0.11,0.12,0.05,0.23,0.23,0.19,0.25,0.3,0.28,0.41,0.36,0.38,0.3,0.33,0.28,0.2,0.25,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
2020-03-30,0.1,0.1,0.03,0.23,0.23,0.19,0.25,0.3,0.28,0.42,0.39,0.38,0.3,0.34,0.26,0.25,0.25,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16
2020-03-31,0.1,0.1,0.01,0.23,0.22,0.18,0.25,0.3,0.28,0.44,0.37,0.38,0.3,0.34,0.25,0.25,0.25,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16
2020-04-01,0.1,0.03,0.23,0.23,0.19,0.25,0.3,0.28,0.43,0.36,0.37,0.3,0.34,0.25,0.26,0.25,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17
2020-04-02,0.1,0.01,0.24,0.22,0.2,0.25,0.31,0.28,0.44,0.38,0.38,0.3,0.34,0.26,0.26,0.25,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16
2020-04-03,0.01,-0.08,0.21,0.21,0.19,0.24,0.29,0.29,0.41,0.39,0.38,0.3,0.33,0.26,0.23,0.23,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
2020-04-06,0.04,-0.08,0.17,0.21,0.2,0.24,0.3,0.29,0.4,0.37,0.38,0.3,0.32,0.28,0.2,0.22,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16
2020-04-07,0.05,-0.01,0.17,0.22,0.2,0.24,0.3,0.29,0.41,0.37,0.4,0.3,0.32,0.27,0.19,0.22,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16
2020-04-08,0.04,-0.03,0.17,0.21,0.19,0.24,0.29,0.29,0.42,0.37,0.4,0.3,0.32,0.27,0.2,0.22,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
2020-04-09,0.0,-0.1,0.17,0.21,0.19,0.24,0.3,0.29,0.45,0.36,0.4,0.27,0.32,0.27,0.2,0.22,0.15,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21
2020-04-13,-0.01,-0.08,0.2,0.21,0.2,0.25,0.32,0.3,0.45,0.37,0.4,0.3,0.32,0.29,0.2,0.23,0.14,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21
2020-04-14,-0.05,-0.1,0.2,0.21,0.2,0.26,0.32,0.3,0.45,0.39,0.39,0.3,0.32,0.29,0.2,0.23,0.16,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2020-04-15,-0.07,-0.11,0.2,0.22,0.2,0.25,0.31,0.3,0.41,0.36,0.38,0.3,0.33,0.29,0.21,0.23,0.17,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2020-04-16,-0.07,-0.12,0.17,0.22,0.2,0.25,0.3,0.3,0.42,0.37,0.35,0.3,0.33,0.29,0.21,0.23,0.16,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2020-04-17,-0.1,-0.19,0.12,0.23,0.2,0.24,0.3,0.29,0.45,0.38,0.36,0.28,0.31,0.27,0.2,0.22,0.17,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2020-04-20,-0.11,-0.2,0.11,0.24,0.2,0.24,0.3,0.29,0.45,0.37,0.36,0.27,0.31,0.27,0.19,0.23,0.17,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2020-04-22,-0.14,-0.22,0.1,0.25,0.2,0.24,0.3,0.29,0.45,0.37,0.36,0.25,0.31,0.26,0.19,0.22,0.16,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2020-04-23,-0.14,-0.22,0.09,0.25,0.2,0.24,0.3,0.29,0.45,0.37,0.36,0.27,0.31,0.26,0.19,0.22,0.16,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2020-04-24,-0.14,-0.23,0.1,0.25,0.2,0.24,0.29,0.29,0.45,0.38,0.39,0.27,0.31,0.26,0.19,0.23,0.16,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2020-04-27,-0.14,-0.24,0.1,0.25,0.19,0.25,0.3,0.29,0.45,0.36,0.39,0.3,0.31,0.25,0.18,0.23,0.12,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22
2020-04-28,-0.15,-0.24,0.1,0.24,0.19,0.25,0.3,0.29,0.43,0.36,0.37,0.3,0.31,0.25,0.21,0.22,0.16,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23
2020-04-29,-0.15,-0.29,0.06,0.22,0.2,0.25,0.3,0.29,0.43,0.36,0.37,0.29,0.31,0.25,0.18,0.21,0.16,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23
2020-04-30,-0.22,-0.36,0.05,0.25,0.2,0.24,0.3,0.3,0.46,0.36,0.35,0.25,0.3,0.25,0.19,0.21,0.16,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2020-05-04,-0.35,0.04,0.25,0.2,0.25,0.31,0.3,0.47,0.37,0.36,0.25,0.3,0.25,0.2,0.21,0.16,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2020-05-05,-0.35,0.04,0.25,0.21,0.24,0.31,0.3,0.47,0.37,0.37,0.25,0.3,0.25,0.19,0.21,0.18,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2020-05-06,-0.36,0.02,0.25,0.21,0.24,0.3,0.3,0.46,0.37,0.36,0.25,0.3,0.25,0.19,0.21,0.17,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
