,data,produto,submercado,expiracao,volume,VWAP,M,H,h,h_cresc
2722,2022-05-30,SE CON MEN JUN/22,SE,2022-07-01,8.0,63.5,1.0,263.0,31.0,231.0
2723,2022-05-31,SE CON MEN JUN/22,SE,2022-07-01,117.5,62.14212765957447,1.0,263.0,30.0,232.0
2724,2022-06-01,SE CON MEN JUL/22,SE,2022-08-01,141.0,82.24113475177305,1.0,250.0,60.0,189.0
2725,2022-06-02,SE CON MEN JUL/22,SE,2022-08-01,82.0,85.35853658536585,1.0,250.0,59.0,190.0
2726,2022-06-03,SE CON MEN JUL/22,SE,2022-08-01,47.0,85.36170212765957,1.0,250.0,58.0,191.0
2727,2022-06-04,SE CON MEN JUL/22,SE,2022-08-01,,83.15319357530245,1.0,250.0,57.0,192.0
2728,2022-06-05,SE CON MEN JUL/22,SE,2022-08-01,,80.94468502294535,1.0,250.0,56.0,193.0
2729,2022-06-06,SE CON MEN JUL/22,SE,2022-08-01,102.0,78.73617647058823,1.0,250.0,55.0,194.0
2730,2022-06-07,SE CON MEN JUL/22,SE,2022-08-01,125.0,76.488,1.0,250.0,54.0,195.0
2731,2022-06-08,SE CON MEN JUL/22,SE,2022-08-01,28.0,71.64285714285714,1.0,250.0,53.0,196.0
2732,2022-06-09,SE CON MEN JUL/22,SE,2022-08-01,57.0,70.36842105263158,1.0,250.0,52.0,197.0
2733,2022-06-10,SE CON MEN JUL/22,SE,2022-08-01,63.0,70.57142857142857,1.0,250.0,51.0,198.0
2734,2022-06-11,SE CON MEN JUL/22,SE,2022-08-01,,68.99567099567099,1.0,250.0,50.0,199.0
2735,2022-06-12,SE CON MEN JUL/22,SE,2022-08-01,,67.41991341991343,1.0,250.0,49.0,200.0
2736,2022-06-13,SE CON MEN JUL/22,SE,2022-08-01,77.0,65.84415584415585,1.0,250.0,48.0,201.0
2737,2022-06-14,SE CON MEN JUL/22,SE,2022-08-01,90.0,63.5,1.0,250.0,47.0,202.0
2738,2022-06-15,SE CON MEN JUL/22,SE,2022-08-01,32.0,63.0,1.0,250.0,46.0,203.0
2739,2022-06-16,SE CON MEN JUL/22,SE,2022-08-01,,63.5,1.0,250.0,45.0,204.0
2740,2022-06-17,SE CON MEN JUL/22,SE,2022-08-01,26.0,64.0,1.0,250.0,44.0,205.0
2741,2022-06-18,SE CON MEN JUL/22,SE,2022-08-01,,63.24444444444444,1.0,250.0,43.0,206.0
2742,2022-06-19,SE CON MEN JUL/22,SE,2022-08-01,,62.48888888888889,1.0,250.0,42.0,207.0
2743,2022-06-20,SE CON MEN JUL/22,SE,2022-08-01,3.0,61.73333333333333,1.0,250.0,41.0,208.0
2744,2022-06-21,SE CON MEN JUL/22,SE,2022-08-01,45.5,60.7967032967033,1.0,250.0,40.0,209.0
2745,2022-06-22,SE CON MEN JUL/22,SE,2022-08-01,42.0,59.280952380952385,1.0,250.0,39.0,210.0
2746,2022-06-23,SE CON MEN JUL/22,SE,2022-08-01,46.4,59.37931034482759,1.0,250.0,38.0,211.0
2747,2022-06-24,SE CON MEN JUL/22,SE,2022-08-01,38.0,59.1578947368421,1.0,250.0,37.0,212.0
2748,2022-06-25,SE CON MEN JUL/22,SE,2022-08-01,,59.738596491228066,1.0,250.0,36.0,213.0
2749,2022-06-26,SE CON MEN JUL/22,SE,2022-08-01,,60.319298245614036,1.0,250.0,35.0,214.0
2750,2022-06-27,SE CON MEN JUL/22,SE,2022-08-01,10.0,60.9,1.0,250.0,34.0,215.0
2751,2022-06-28,SE CON MEN JUL/22,SE,2022-08-01,67.0,59.00074626865672,1.0,250.0,33.0,216.0
2752,2022-06-29,SE CON MEN JUL/22,SE,2022-08-01,29.0,58.206896551724135,1.0,250.0,32.0,217.0
2753,2022-06-30,SE CON MEN JUL/22,SE,2022-08-01,13.0,59.54615384615385,1.0,250.0,31.0,218.0
2754,2022-07-01,SE CON MEN AGO/22,SE,2022-09-01,122.0,72.13450819672131,1.0,279.0,61.0,217.0
2755,2022-07-02,SE CON MEN AGO/22,SE,2022-09-01,,74.79475950119841,1.0,279.0,60.0,218.0
2756,2022-07-03,SE CON MEN AGO/22,SE,2022-09-01,,77.45501080567553,1.0,279.0,59.0,219.0
2757,2022-07-04,SE CON MEN AGO/22,SE,2022-09-01,150.7,80.11526211015263,1.0,279.0,58.0,220.0
2758,2022-07-05,SE CON MEN AGO/22,SE,2022-09-01,158.7,82.4147448015123,1.0,279.0,57.0,221.0
2759,2022-07-06,SE CON MEN AGO/22,SE,2022-09-01,226.1,77.20725342768685,1.0,279.0,56.0,222.0
2760,2022-07-07,SE CON MEN AGO/22,SE,2022-09-01,119.0,73.83571428571427,1.0,279.0,55.0,223.0
2761,2022-07-08,SE CON MEN AGO/22,SE,2022-09-01,118.0,78.6408474576271,1.0,279.0,54.0,224.0
2762,2022-07-09,SE CON MEN AGO/22,SE,2022-09-01,,79.21605739599383,1.0,279.0,53.0,225.0
2763,2022-07-10,SE CON MEN AGO/22,SE,2022-09-01,,79.79126733436054,1.0,279.0,52.0,226.0
2764,2022-07-11,SE CON MEN AGO/22,SE,2022-09-01,88.0,80.36647727272727,1.0,279.0,51.0,227.0
2765,2022-07-12,SE CON MEN AGO/22,SE,2022-09-01,102.1,82.61880509304603,1.0,279.0,50.0,228.0
2766,2022-07-13,SE CON MEN AGO/22,SE,2022-09-01,39.0,83.71794871794872,1.0,279.0,49.0,229.0
2767,2022-07-14,SE CON MEN AGO/22,SE,2022-09-01,29.0,85.88448275862069,1.0,279.0,48.0,230.0
2768,2022-07-15,SE CON MEN AGO/22,SE,2022-09-01,72.2,87.31994459833794,1.0,279.0,47.0,231.0
2769,2022-07-16,SE CON MEN AGO/22,SE,2022-09-01,,88.62609309651837,1.0,279.0,46.0,232.0
2770,2022-07-17,SE CON MEN AGO/22,SE,2022-09-01,,89.93224159469882,1.0,279.0,45.0,233.0
2771,2022-07-18,SE CON MEN AGO/22,SE,2022-09-01,161.5,91.23839009287926,1.0,279.0,44.0,234.0
2772,2022-07-19,SE CON MEN AGO/22,SE,2022-09-01,166.4,94.65186298076922,1.0,279.0,43.0,235.0
2773,2022-07-20,SE CON MEN AGO/22,SE,2022-09-01,59.2,96.75591216216216,1.0,279.0,42.0,236.0
2774,2022-07-21,SE CON MEN AGO/22,SE,2022-09-01,47.0,92.68297872340426,1.0,279.0,41.0,237.0
2775,2022-07-22,SE CON MEN AGO/22,SE,2022-09-01,100.5,95.28587064676617,1.0,279.0,40.0,238.0
2776,2022-07-23,SE CON MEN AGO/22,SE,2022-09-01,,95.894428007944,1.0,279.0,39.0,239.0
2777,2022-07-24,SE CON MEN AGO/22,SE,2022-09-01,,96.50298536912184,1.0,279.0,38.0,240.0
2778,2022-07-25,SE CON MEN AGO/22,SE,2022-09-01,90.1,97.11154273029967,1.0,279.0,37.0,241.0
2779,2022-07-26,SE CON MEN AGO/22,SE,2022-09-01,76.8,95.03020833333333,1.0,279.0,36.0,242.0
2780,2022-07-27,SE CON MEN AGO/22,SE,2022-09-01,75.9,91.10276679841897,1.0,279.0,35.0,243.0
2781,2022-07-28,SE CON MEN AGO/22,SE,2022-09-01,87.4,87.66870709382152,1.0,279.0,34.0,244.0
2782,2022-07-29,SE CON MEN AGO/22,SE,2022-09-01,187.9,93.31577967003726,1.0,279.0,33.0,245.0
2783,2022-07-30,SE CON MEN AGO/22,SE,2022-09-01,,94.24897256728309,1.0,279.0,32.0,246.0
2784,2022-07-31,SE CON MEN AGO/22,SE,2022-09-01,,95.18216546452891,1.0,279.0,31.0,247.0
2785,2022-08-01,SE CON MEN SET/22,SE,2022-10-01,63.9,88.37073552425666,1.0,298.0,60.0,237.0
2786,2022-08-02,SE CON MEN SET/22,SE,2022-10-01,149.7,93.58563794255178,1.0,298.0,59.0,238.0
2787,2022-08-03,SE CON MEN SET/22,SE,2022-10-01,164.1,108.48080438756857,1.0,298.0,58.0,239.0
2788,2022-08-04,SE CON MEN SET/22,SE,2022-10-01,119.7,107.56934001670842,1.0,298.0,57.0,240.0
2789,2022-08-05,SE CON MEN SET/22,SE,2022-10-01,194.0,102.57684020618557,1.0,298.0,56.0,241.0
2790,2022-08-06,SE CON MEN SET/22,SE,2022-10-01,,97.4366926288717,1.0,298.0,55.0,242.0
2791,2022-08-07,SE CON MEN SET/22,SE,2022-10-01,,92.29654505155781,1.0,298.0,54.0,243.0
2792,2022-08-08,SE CON MEN SET/22,SE,2022-10-01,300.9,87.15639747424395,1.0,298.0,53.0,244.0
2793,2022-08-09,SE CON MEN SET/22,SE,2022-10-01,192.7,81.56128697457189,1.0,298.0,52.0,245.0
2794,2022-08-10,SE CON MEN SET/22,SE,2022-10-01,83.2,82.08149038461538,1.0,298.0,51.0,246.0
2795,2022-08-11,SE CON MEN SET/22,SE,2022-10-01,76.0,80.06855263157895,1.0,298.0,50.0,247.0
2796,2022-08-12,SE CON MEN SET/22,SE,2022-10-01,90.1,79.22863485016649,1.0,298.0,49.0,248.0
2797,2022-08-13,SE CON MEN SET/22,SE,2022-10-01,,78.25909670978072,1.0,298.0,48.0,249.0
2798,2022-08-14,SE CON MEN SET/22,SE,2022-10-01,,77.28955856939496,1.0,298.0,47.0,250.0
2799,2022-08-15,SE CON MEN SET/22,SE,2022-10-01,97.9,76.32002042900919,1.0,298.0,46.0,251.0
2800,2022-08-16,SE CON MEN SET/22,SE,2022-10-01,137.2,74.6277332361516,1.0,298.0,45.0,252.0
2801,2022-08-17,SE CON MEN SET/22,SE,2022-10-01,18.5,74.05405405405405,1.0,298.0,44.0,253.0
2802,2022-08-18,SE CON MEN SET/22,SE,2022-10-01,74.2,71.64366576819408,1.0,298.0,43.0,254.0
2803,2022-08-19,SE CON MEN SET/22,SE,2022-10-01,131.1,69.81380625476736,1.0,298.0,42.0,255.0
2804,2022-08-20,SE CON MEN SET/22,SE,2022-10-01,,69.68089312866998,1.0,298.0,41.0,256.0
2805,2022-08-21,SE CON MEN SET/22,SE,2022-10-01,,69.54798000257259,1.0,298.0,40.0,257.0
2806,2022-08-22,SE CON MEN SET/22,SE,2022-10-01,127.1,69.41506687647521,1.0,298.0,39.0,258.0
2807,2022-08-23,SE CON MEN SET/22,SE,2022-10-01,77.2,65.54170984455958,1.0,298.0,38.0,259.0
2808,2022-08-24,SE CON MEN SET/22,SE,2022-10-01,68.7,64.72561863173217,1.0,298.0,37.0,260.0
2809,2022-08-25,SE CON MEN SET/22,SE,2022-10-01,124.2,65.16626409017714,1.0,298.0,36.0,261.0
2810,2022-08-26,SE CON MEN SET/22,SE,2022-10-01,140.7,66.80135039090264,1.0,298.0,35.0,262.0
2811,2022-08-27,SE CON MEN SET/22,SE,2022-10-01,,65.27452663422814,1.0,298.0,34.0,263.0
2812,2022-08-28,SE CON MEN SET/22,SE,2022-10-01,,63.74770287755363,1.0,298.0,33.0,264.0
2813,2022-08-29,SE CON MEN SET/22,SE,2022-10-01,18.2,62.220879120879125,1.0,298.0,32.0,265.0
2814,2022-08-30,SE CON MEN SET/22,SE,2022-10-01,59.0,63.50101694915254,1.0,298.0,31.0,266.0
2815,2022-08-31,SE CON MEN SET/22,SE,2022-10-01,11.0,63.89090909090908,1.0,298.0,30.0,267.0
2816,2022-09-01,SE CON MEN OUT/22,SE,2022-11-01,97.6,76.33014344262295,1.0,340.0,60.0,279.0
2817,2022-09-02,SE CON MEN OUT/22,SE,2022-11-01,66.3,74.74992458521871,1.0,340.0,59.0,280.0
2818,2022-09-03,SE CON MEN OUT/22,SE,2022-11-01,,73.78056646356725,1.0,340.0,58.0,281.0
2819,2022-09-04,SE CON MEN OUT/22,SE,2022-11-01,,72.81120834191579,1.0,340.0,57.0,282.0
2820,2022-09-05,SE CON MEN OUT/22,SE,2022-11-01,136.2,71.84185022026433,1.0,340.0,56.0,283.0
2821,2022-09-06,SE CON MEN OUT/22,SE,2022-11-01,118.4,76.3733108108108,1.0,340.0,55.0,284.0
2822,2022-09-07,SE CON MEN OUT/22,SE,2022-11-01,,76.68953936444977,1.0,340.0,54.0,285.0
2823,2022-09-08,SE CON MEN OUT/22,SE,2022-11-01,146.5,77.00576791808874,1.0,340.0,53.0,286.0
2824,2022-09-09,SE CON MEN OUT/22,SE,2022-11-01,186.7,75.19442956614891,1.0,340.0,52.0,287.0
2825,2022-09-10,SE CON MEN OUT/22,SE,2022-11-01,,75.1948371020703,1.0,340.0,51.0,288.0
2826,2022-09-11,SE CON MEN OUT/22,SE,2022-11-01,,75.19524463799166,1.0,340.0,50.0,289.0
2827,2022-09-12,SE CON MEN OUT/22,SE,2022-11-01,138.0,75.19565217391305,1.0,340.0,49.0,290.0
2828,2022-09-13,SE CON MEN OUT/22,SE,2022-11-01,132.0,77.68295454545455,1.0,340.0,48.0,291.0
2829,2022-09-14,SE CON MEN OUT/22,SE,2022-11-01,112.3,73.38146927871772,1.0,340.0,47.0,292.0
2830,2022-09-15,SE CON MEN OUT/22,SE,2022-11-01,97.89,67.73534579630197,1.0,340.0,46.0,293.0
2831,2022-09-16,SE CON MEN OUT/22,SE,2022-11-01,143.0,65.44195804195805,1.0,340.0,45.0,294.0
2832,2022-09-17,SE CON MEN OUT/22,SE,2022-11-01,,63.721336832587816,1.0,340.0,44.0,295.0
2833,2022-09-18,SE CON MEN OUT/22,SE,2022-11-01,,62.000715623217594,1.0,340.0,43.0,296.0
2834,2022-09-19,SE CON MEN OUT/22,SE,2022-11-01,127.1,60.280094413847365,1.0,340.0,42.0,297.0
2835,2022-09-20,SE CON MEN OUT/22,SE,2022-11-01,53.0,60.16981132075472,1.0,340.0,41.0,298.0
2836,2022-09-21,SE CON MEN OUT/22,SE,2022-11-01,63.0,60.58571428571429,1.0,340.0,40.0,299.0
2837,2022-09-22,SE CON MEN OUT/22,SE,2022-11-01,67.0,59.921268656716414,1.0,340.0,39.0,300.0
2838,2022-09-23,SE CON MEN OUT/22,SE,2022-11-01,35.0,58.31428571428572,1.0,340.0,38.0,301.0
2839,2022-09-24,SE CON MEN OUT/22,SE,2022-11-01,,58.080357142857146,1.0,340.0,37.0,302.0
2840,2022-09-25,SE CON MEN OUT/22,SE,2022-11-01,,57.84642857142857,1.0,340.0,36.0,303.0
2841,2022-09-26,SE CON MEN OUT/22,SE,2022-11-01,21.6,57.6125,1.0,340.0,35.0,304.0
2842,2022-09-27,SE CON MEN OUT/22,SE,2022-11-01,65.0,57.82953846153846,1.0,340.0,34.0,305.0
2843,2022-09-28,SE CON MEN OUT/22,SE,2022-11-01,25.0,57.1,1.0,340.0,33.0,306.0
2844,2022-09-29,SE CON MEN OUT/22,SE,2022-11-01,3.0000000000000004,57.0,1.0,340.0,32.0,307.0
2845,2022-09-30,SE CON MEN OUT/22,SE,2022-11-01,32.0,57.128125,1.0,340.0,31.0,308.0
2846,2022-10-01,SE CON MEN NOV/22,SE,2022-12-01,,59.03831586303284,1.0,367.0,60.0,306.0
2847,2022-10-02,SE CON MEN NOV/22,SE,2022-12-01,,59.03638015373865,1.0,367.0,59.0,307.0
2848,2022-10-03,SE CON MEN NOV/22,SE,2022-12-01,45.0,59.034444444444446,1.0,367.0,58.0,308.0
2849,2022-10-04,SE CON MEN NOV/22,SE,2022-12-01,33.6,58.62648809523809,1.0,367.0,57.0,309.0
2850,2022-10-05,SE CON MEN NOV/22,SE,2022-12-01,20.0,58.0225,1.0,367.0,56.0,310.0
2851,2022-10-06,SE CON MEN NOV/22,SE,2022-12-01,29.0,56.98275862068966,1.0,367.0,55.0,311.0
2852,2022-10-07,SE CON MEN NOV/22,SE,2022-12-01,32.0,59.34375,1.0,367.0,54.0,312.0
2853,2022-10-08,SE CON MEN NOV/22,SE,2022-12-01,,58.331465517241384,1.0,367.0,53.0,313.0
2854,2022-10-09,SE CON MEN NOV/22,SE,2022-12-01,,57.31918103448276,1.0,367.0,52.0,314.0
2855,2022-10-10,SE CON MEN NOV/22,SE,2022-12-01,58.0,56.306896551724144,1.0,367.0,51.0,315.0
2856,2022-10-11,SE CON MEN NOV/22,SE,2022-12-01,11.4,56.00000000000001,1.0,367.0,50.0,316.0
2857,2022-10-12,SE CON MEN NOV/22,SE,2022-12-01,,57.0,1.0,367.0,49.0,317.0
2858,2022-10-13,SE CON MEN NOV/22,SE,2022-12-01,10.0,58.0,1.0,367.0,48.0,318.0
2859,2022-10-14,SE CON MEN NOV/22,SE,2022-12-01,1.0,56.0,1.0,367.0,47.0,319.0
2860,2022-10-15,SE CON MEN NOV/22,SE,2022-12-01,,56.4765625,1.0,367.0,46.0,320.0
2861,2022-10-16,SE CON MEN NOV/22,SE,2022-12-01,,56.953125,1.0,367.0,45.0,321.0
2862,2022-10-17,SE CON MEN NOV/22,SE,2022-12-01,,57.4296875,1.0,367.0,44.0,322.0
2863,2022-10-18,SE CON MEN NOV/22,SE,2022-12-01,16.0,57.90625,1.0,367.0,43.0,323.0
2864,2022-10-19,SE CON MEN NOV/22,SE,2022-12-01,42.5,56.05,1.0,367.0,42.0,324.0
2865,2022-10-20,SE CON MEN NOV/22,SE,2022-12-01,2.0,56.5,1.0,367.0,41.0,325.0
2866,2022-10-21,SE CON MEN NOV/22,SE,2022-12-01,,56.9925,1.0,367.0,40.0,326.0
2867,2022-10-22,SE CON MEN NOV/22,SE,2022-12-01,,57.485,1.0,367.0,39.0,327.0
2868,2022-10-23,SE CON MEN NOV/22,SE,2022-12-01,,57.9775,1.0,367.0,38.0,328.0
2869,2022-10-24,SE CON MEN NOV/22,SE,2022-12-01,70.0,58.47,1.0,367.0,37.0,329.0
2870,2022-10-25,SE CON MEN NOV/22,SE,2022-12-01,,57.818888888888885,1.0,367.0,36.0,330.0
2871,2022-10-26,SE CON MEN NOV/22,SE,2022-12-01,,57.16777777777778,1.0,367.0,35.0,331.0
2872,2022-10-27,SE CON MEN NOV/22,SE,2022-12-01,18.0,56.516666666666666,1.0,367.0,34.0,332.0
2873,2022-10-28,SE CON MEN NOV/22,SE,2022-12-01,11.0,56.06363636363637,1.0,367.0,33.0,333.0
2874,2022-10-29,SE CON MEN NOV/22,SE,2022-12-01,,56.19333748443338,1.0,367.0,32.0,334.0
2875,2022-10-30,SE CON MEN NOV/22,SE,2022-12-01,,56.32303860523039,1.0,367.0,31.0,335.0
2876,2022-10-31,SE CON MEN NOV/22,SE,2022-12-01,7.300000000000001,56.452739726027396,1.0,367.0,30.0,336.0
2877,2022-11-01,SE CON MEN DEZ/22,SE,2023-01-01,,56.925000000000004,1.0,452.0,60.0,391.0
2878,2022-11-02,SE CON MEN DEZ/22,SE,2023-01-01,,56.85000000000001,1.0,452.0,59.0,392.0
2879,2022-11-03,SE CON MEN DEZ/22,SE,2023-01-01,,56.775000000000006,1.0,452.0,58.0,393.0
2880,2022-11-04,SE CON MEN DEZ/22,SE,2023-01-01,35.0,56.70000000000001,1.0,452.0,57.0,394.0
2881,2022-11-05,SE CON MEN DEZ/22,SE,2023-01-01,,56.661363636363646,1.0,452.0,56.0,395.0
2882,2022-11-06,SE CON MEN DEZ/22,SE,2023-01-01,,56.622727272727275,1.0,452.0,55.0,396.0
2883,2022-11-07,SE CON MEN DEZ/22,SE,2023-01-01,,56.58409090909091,1.0,452.0,54.0,397.0
2884,2022-11-08,SE CON MEN DEZ/22,SE,2023-01-01,11.0,56.54545454545455,1.0,452.0,53.0,398.0
2885,2022-11-09,SE CON MEN DEZ/22,SE,2023-01-01,,56.45016005121639,1.0,452.0,52.0,399.0
2886,2022-11-10,SE CON MEN DEZ/22,SE,2023-01-01,,56.35486555697823,1.0,452.0,51.0,400.0
2887,2022-11-11,SE CON MEN DEZ/22,SE,2023-01-01,,56.25957106274008,1.0,452.0,50.0,401.0
2888,2022-11-12,SE CON MEN DEZ/22,SE,2023-01-01,,56.16427656850192,1.0,452.0,49.0,402.0
2889,2022-11-13,SE CON MEN DEZ/22,SE,2023-01-01,,56.068982074263765,1.0,452.0,48.0,403.0
2890,2022-11-14,SE CON MEN DEZ/22,SE,2023-01-01,,55.97368758002561,1.0,452.0,47.0,404.0
2891,2022-11-15,SE CON MEN DEZ/22,SE,2023-01-01,,55.87839308578745,1.0,452.0,46.0,405.0
2892,2022-11-16,SE CON MEN DEZ/22,SE,2023-01-01,71.0,55.7830985915493,1.0,452.0,45.0,406.0
2893,2022-11-17,SE CON MEN DEZ/22,SE,2023-01-01,20.0,55.925,1.0,452.0,44.0,407.0
2894,2022-11-18,SE CON MEN DEZ/22,SE,2023-01-01,,55.918749999999996,1.0,452.0,43.0,408.0
2895,2022-11-19,SE CON MEN DEZ/22,SE,2023-01-01,,55.912499999999994,1.0,452.0,42.0,409.0
2896,2022-11-20,SE CON MEN DEZ/22,SE,2023-01-01,,55.90625,1.0,452.0,41.0,410.0
2897,2022-11-21,SE CON MEN DEZ/22,SE,2023-01-01,5.0,55.9,1.0,452.0,40.0,411.0
2898,2022-11-22,SE CON MEN DEZ/22,SE,2023-01-01,,55.8,1.0,452.0,39.0,412.0
2899,2022-11-23,SE CON MEN DEZ/22,SE,2023-01-01,40.0,55.7,1.0,452.0,38.0,413.0
2900,2022-11-24,SE CON MEN DEZ/22,SE,2023-01-01,,55.720000000000006,1.0,452.0,37.0,414.0
2901,2022-11-25,SE CON MEN DEZ/22,SE,2023-01-01,,55.74,1.0,452.0,36.0,415.0
2902,2022-11-26,SE CON MEN DEZ/22,SE,2023-01-01,,55.760000000000005,1.0,452.0,35.0,416.0
2903,2022-11-27,SE CON MEN DEZ/22,SE,2023-01-01,,55.78,1.0,452.0,34.0,417.0
2904,2022-11-28,SE CON MEN DEZ/22,SE,2023-01-01,38.0,55.800000000000004,1.0,452.0,33.0,418.0
2905,2022-11-29,SE CON MEN DEZ/22,SE,2023-01-01,1.7,55.800000000000004,1.0,452.0,32.0,419.0
2906,2022-11-30,SE CON MEN DEZ/22,SE,2023-01-01,,55.7,1.0,452.0,31.0,420.0
2907,2022-12-01,SE CON MEN JAN/23,SE,2023-02-01,1.0,62.0,1.0,349.0,61.0,287.0
2908,2022-12-02,SE CON MEN JAN/23,SE,2023-02-01,10.0,61.5,1.0,349.0,60.0,288.0
2909,2022-12-03,SE CON MEN JAN/23,SE,2023-02-01,,61.83809523809524,1.0,349.0,59.0,289.0
2910,2022-12-04,SE CON MEN JAN/23,SE,2023-02-01,,62.17619047619048,1.0,349.0,58.0,290.0
2911,2022-12-05,SE CON MEN JAN/23,SE,2023-02-01,7.0,62.51428571428572,1.0,349.0,57.0,291.0
2912,2022-12-06,SE CON MEN JAN/23,SE,2023-02-01,119.0,61.15546218487395,1.0,349.0,56.0,292.0
2913,2022-12-07,SE CON MEN JAN/23,SE,2023-02-01,,63.96619650546586,1.0,349.0,55.0,293.0
2914,2022-12-08,SE CON MEN JAN/23,SE,2023-02-01,297.8,66.77693082605776,1.0,349.0,54.0,294.0
2915,2022-12-09,SE CON MEN JAN/23,SE,2023-02-01,10.0,69.0,1.0,349.0,53.0,295.0
2916,2022-12-10,SE CON MEN JAN/23,SE,2023-02-01,,69.27857142857142,1.0,349.0,52.0,296.0
2917,2022-12-11,SE CON MEN JAN/23,SE,2023-02-01,,69.55714285714286,1.0,349.0,51.0,297.0
2918,2022-12-12,SE CON MEN JAN/23,SE,2023-02-01,7.0,69.83571428571429,1.0,349.0,50.0,298.0
2919,2022-12-13,SE CON MEN JAN/23,SE,2023-02-01,59.921290322580596,68.88599560714054,1.0,349.0,49.0,299.0
2920,2022-12-14,SE CON MEN JAN/23,SE,2023-02-01,4.0,69.0,1.0,349.0,48.0,300.0
2921,2022-12-15,SE CON MEN JAN/23,SE,2023-02-01,7.0,69.07142857142857,1.0,349.0,47.0,301.0
2922,2022-12-16,SE CON MEN JAN/23,SE,2023-02-01,2.9,69.0,1.0,349.0,46.0,302.0
2923,2022-12-17,SE CON MEN JAN/23,SE,2023-02-01,,68.6962962962963,1.0,349.0,45.0,303.0
2924,2022-12-18,SE CON MEN JAN/23,SE,2023-02-01,,68.39259259259259,1.0,349.0,44.0,304.0
2925,2022-12-19,SE CON MEN JAN/23,SE,2023-02-01,18.0,68.08888888888889,1.0,349.0,43.0,305.0
2926,2022-12-20,SE CON MEN JAN/23,SE,2023-02-01,,68.56444444444445,1.0,349.0,42.0,306.0
2927,2022-12-21,SE CON MEN JAN/23,SE,2023-02-01,2.0,69.04,1.0,349.0,41.0,307.0
2928,2022-12-22,SE CON MEN JAN/23,SE,2023-02-01,,68.72,1.0,349.0,40.0,308.0
2929,2022-12-23,SE CON MEN JAN/23,SE,2023-02-01,24.4,68.4,1.0,349.0,39.0,309.0
2930,2022-12-24,SE CON MEN JAN/23,SE,2023-02-01,,68.43333333333334,1.0,349.0,38.0,310.0
2931,2022-12-25,SE CON MEN JAN/23,SE,2023-02-01,,68.46666666666667,1.0,349.0,37.0,311.0
2932,2022-12-26,SE CON MEN JAN/23,SE,2023-02-01,5.0,68.5,1.0,349.0,36.0,312.0
2933,2022-12-27,SE CON MEN JAN/23,SE,2023-02-01,140.0,68.21571428571428,1.0,349.0,35.0,313.0
2934,2022-12-28,SE CON MEN JAN/23,SE,2023-02-01,,68.31388888888888,1.0,349.0,34.0,314.0
2935,2022-12-29,SE CON MEN JAN/23,SE,2023-02-01,,68.4120634920635,1.0,349.0,33.0,315.0
2936,2022-12-30,SE CON MEN JAN/23,SE,2023-02-01,,68.5102380952381,1.0,349.0,32.0,316.0
2937,2022-12-31,SE CON MEN JAN/23,SE,2023-02-01,,68.60841269841269,1.0,349.0,31.0,317.0
2938,2023-01-01,SE CON MEN FEV/23,SE,2023-03-01,,69.53571428571429,1.0,344.0,58.0,285.0
2939,2023-01-02,SE CON MEN FEV/23,SE,2023-03-01,,69.42857142857143,1.0,344.0,57.0,286.0
2940,2023-01-03,SE CON MEN FEV/23,SE,2023-03-01,,69.32142857142857,1.0,344.0,56.0,287.0
2941,2023-01-04,SE CON MEN FEV/23,SE,2023-03-01,,69.21428571428571,1.0,344.0,55.0,288.0
2942,2023-01-05,SE CON MEN FEV/23,SE,2023-03-01,,69.10714285714286,1.0,344.0,54.0,289.0
2943,2023-01-06,SE CON MEN FEV/23,SE,2023-03-01,1.0,69.0,1.0,344.0,53.0,290.0
2944,2023-01-07,SE CON MEN FEV/23,SE,2023-03-01,,69.0316169828365,1.0,344.0,52.0,291.0
2945,2023-01-08,SE CON MEN FEV/23,SE,2023-03-01,,69.06323396567299,1.0,344.0,51.0,292.0
2946,2023-01-09,SE CON MEN FEV/23,SE,2023-03-01,110.7,69.09485094850949,1.0,344.0,50.0,293.0
2947,2023-01-10,SE CON MEN FEV/23,SE,2023-03-01,25.0,69.0,1.0,344.0,49.0,294.0
2948,2023-01-11,SE CON MEN FEV/23,SE,2023-03-01,,69.0,1.0,344.0,48.0,295.0
2949,2023-01-12,SE CON MEN FEV/23,SE,2023-03-01,,69.0,1.0,344.0,47.0,296.0
2950,2023-01-13,SE CON MEN FEV/23,SE,2023-03-01,11.0,69.0,1.0,344.0,46.0,297.0
2951,2023-01-14,SE CON MEN FEV/23,SE,2023-03-01,,68.96666666666667,1.0,344.0,45.0,298.0
2952,2023-01-15,SE CON MEN FEV/23,SE,2023-03-01,,68.93333333333334,1.0,344.0,44.0,299.0
2953,2023-01-16,SE CON MEN FEV/23,SE,2023-03-01,2.0,68.9,1.0,344.0,43.0,300.0
2954,2023-01-17,SE CON MEN FEV/23,SE,2023-03-01,,68.95,1.0,344.0,42.0,301.0
2955,2023-01-18,SE CON MEN FEV/23,SE,2023-03-01,10.0,69.0,1.0,344.0,41.0,302.0
2956,2023-01-19,SE CON MEN FEV/23,SE,2023-03-01,7.300000000000001,69.5,1.0,344.0,40.0,303.0
2957,2023-01-20,SE CON MEN FEV/23,SE,2023-03-01,55.0,69.02727272727273,1.0,344.0,39.0,304.0
